ts,x,y,z,vx,vy,vz
2.4097202413886283,-8414.417189902268,481.86300582687034,-451.0669865573655,-0.10249523324851506,-0.9945854334406073,0.01716224778668807
2.40985100341222,-8417.206310423842,444.83700568497,-450.0866220675952,-0.04766153485259912,-0.9982261376029704,0.03567851316618951
2.409996144911683,-8417.917873106067,403.6599303349691,-448.1849256905311,0.013117142500381176,-0.998309442097498,0.05662330254945584
2.410132529816026,-8416.307149596034,365.0389347299346,-445.60450101815945,0.06996717374207495,-0.9946026312601425,0.07661723362891304
2.4102782124535773,-8412.162573559823,324.02548704635024,-441.9868424494787,0.1302126450311688,-0.9866071281071246,0.09823971621599256
2.4104410952596096,-8404.594111880431,278.67131929498686,-436.87678809717005,0.19672772571348124,-0.9727561131607887,0.12265295040852575
2.4106167602463877,-8393.012974546707,230.61706396181592,-430.09492827741377,0.26713161939789765,-0.9520472898134777,0.149153128953665
2.4108013260671495,-8377.10701762604,181.40642571752568,-421.54259153732914,0.33920606616852833,-0.9238996135626372,0.17705577859330565
2.4109907965143145,-8356.911510827298,132.60316651935895,-411.2426229602098,0.41070561524043875,-0.8882804722298572,0.2056178500643238
2.4111778363305705,-8333.276995133368,86.48242813435755,-399.57223650387596,0.4783248242528719,-0.8465477608997822,0.23358563958219766
2.411356492656129,-8307.42745668943,44.65408013633305,-387.0455422214295,0.539701262022053,-0.8007157902560201,0.25995532502043606
2.411526012688912,-8280.099161602706,7.2451184313404156,-373.9319429234686,0.5946205708463513,-0.7519690826191014,0.2845503040085292
2.4116858032816175,-8251.993321527705,-25.761440585357732,-360.4971810041851,0.6430652863904796,-0.7014698451379421,0.30725737387682334
2.4118399550895666,-8222.868939915947,-55.34057423142806,-346.5708829396845,0.6864164962072129,-0.6487118279085009,0.3286416864401486
2.4119995653298543,-8190.7975958422885,-83.44189091539882,-331.1782868158477,0.7274594170948588,-0.5900767857926574,0.3501602252521187
2.4121633695430953,-8156.049382914672,-109.42335355750315,-314.3835635217521,0.7651425799620518,-0.525876584512939,0.371497846817476
2.4123304242722514,-8118.922573626026,-132.74948493324248,-296.25299665829004,0.7985370876109344,-0.45647503174304926,0.392388920721558
2.412500046976689,-8079.736791012216,-152.97335839441297,-276.8526762773078,0.8268091534009846,-0.38228299182334496,0.41260918314421874
2.4126717825084802,-8038.824596995763,-169.72201671266924,-256.24464896372757,0.8491982804515575,-0.3037498113661022,0.4319702913085289
2.4128378581472902,-7998.372585667876,-182.20517146541874,-235.4444038279538,0.8644598694368978,-0.22498209451956525,0.4495466508369637
2.412991701281772,-7960.389932680938,-190.40548770453327,-215.46012617939974,0.8726447537127414,-0.14997416751736525,0.4647567997298182
2.413132735199067,-7925.363822302527,-195.01380468122912,-196.57522779448198,0.8748584080982267,-0.0798739294507073,0.47774775894182914
2.413242865842456,-7898.013163283863,-196.64770535330538,-181.47765134979147,0.872928028719792,-0.024494969170657712,0.48723367408329493
2.4133350823993176,-7875.193181115365,-196.67880363479142,-168.61392096901633,0.8687701690261612,0.02215151686435134,0.4947198234464268
2.4134253615805177,-7852.987669166604,-195.5236382957183,-155.8357571540603,0.862406456960374,0.06793632190939428,0.5016370791303986
2.4135302751389367,-7827.428794429976,-192.7057846462631,-140.77072827039927,0.8521084698458921,0.12112851616417188,0.5091552201330735
2.413645256436455,-7799.827365772106,-187.7998200948785,-124.01297479097656,0.8371806532130386,0.17918070622489463,0.5167425165423668
2.4137673454979707,-7771.125173323043,-180.52378137692907,-105.9608503507869,0.8171069985389048,0.2402406791258363,0.5240425259765654
2.4138947586808692,-7741.997152030132,-170.68886174627332,-86.86643813590779,0.7914828964105122,0.3029557596238811,0.5308225997452856
2.414026348376301,-7712.980811683789,-158.17518042552726,-66.90519476073554,0.7600013367696905,0.3662139505882765,0.5369220711637871
2.4141613646787947,-7684.532392861208,-142.91569572475396,-46.205284296163725,0.7224402387957007,0.42903333925900394,0.5422273463899432
2.4142993359948264,-7657.055348378316,-124.88410148990724,-24.86141563830951,0.6786512622910185,0.49050781437077007,0.5466576151779259
2.414440005108265,-7630.917123946262,-104.08489678557719,-2.941707338228923,0.6285494728792796,0.549776882785853,0.5501553774139177
2.414583296295721,-7606.460717298909,-80.54454757145174,19.509207746357415,0.5721028292062763,0.6060064980395192,0.5526793619704398
2.414729304055119,-7584.014175057051,-54.30282790853028,42.46964959080657,0.5093200738447448,0.6583744798174237,0.554198616656448
2.414871094774011,-7564.804929505702,-26.84664780068479,64.80707789947738,0.4436849968650002,0.7038930533940809,0.5546874732139373
2.415002990360985,-7549.382295184668,0.24146039823458665,85.58704191549835,0.37893383090599886,0.7410541089360535,0.5542995213996631
2.4151258007974654,-7537.254653253091,26.630213955591877,104.90993353054566,0.31584236063262716,0.7708271075561468,0.5532351882216405
2.4152456297211495,-7527.582281243799,53.298768590682315,123.71707283257628,0.2520713541627945,0.7951301208368959,0.5515687838778028
2.4153627336249324,-7520.257308215042,80.081413932857,142.0320121543419,0.18802854268946367,0.8141513495715452,0.5493658590820039
