IYEAR IDAY IHOUR MIN BXGSM BYGSM BZGSM VXGSE VYGSE VZGSE DEN  TEMP  SYMH    IMFFLAG   ISWFLAG TILT  Pdyn  W1   W2   W3   W4   W5   W6
2019   1  5 35   -0.32    4.25   -3.67  -435.8    11.2    28.3   4.56   38137.   -9.0    1    1 -0.5644   1.69   0.24   0.34   0.02   0.27   0.62   0.63
2019   1  5 40   -0.26    4.25   -3.45  -435.8     9.5    26.6   4.36   35390.  -10.0    1    1 -0.5637   1.61   0.25   0.36   0.02   0.29   0.65   0.66
2019   1  5 45   -0.27    4.24   -3.43  -435.8    13.2    28.5   4.39   33414.  -11.0    1    1 -0.5629   1.62   0.27   0.38   0.02   0.31   0.68   0.69
2019   1  5 50   -0.39    3.96   -3.53  -433.0     8.1    27.7   4.32   33748.  -11.0    1    1 -0.5620   1.58   0.29   0.40   0.03   0.33   0.70   0.71
2019   1  5 55   -0.28    3.92   -3.44  -432.6    14.5    30.3   4.36   36920.  -11.0    1    1 -0.5611   1.59   0.30   0.42   0.03   0.35   0.72   0.74
2019   1  6  0   -0.69    3.48   -3.32  -431.1    16.3    30.3   4.41   38791.  -11.0    1    1 -0.5600   1.60   0.32   0.44   0.03   0.36   0.74   0.76
2019   1  6  5   -2.10    3.02   -3.15  -423.4    16.4    28.9   3.91   42363.  -11.0    1    1 -0.5589   1.37   0.33   0.45   0.03   0.37   0.74   0.76
2019   1  6 10   -1.70    3.03   -3.20  -423.3    16.8    29.5   4.17   40146.   -9.0    1    1 -0.5577   1.46   0.34   0.46   0.03   0.38   0.75   0.77
2019   1  6 15   -0.27    3.79   -2.72  -429.2    17.0    27.7   4.17   35926.   -8.0    1    1 -0.5564   1.50   0.35   0.47   0.03   0.39   0.75   0.78
2019   1  6 20    0.35    4.47   -1.83  -434.3     9.6    23.3   4.49   40627.   -8.0    1    1 -0.5550   1.65   0.35   0.47   0.04   0.38   0.74   0.78
2019   1  6 25    1.00    4.53   -1.87  -438.4     9.3    23.1   4.63   42220.   -8.0    1    1 -0.5536   1.73   0.35   0.46   0.04   0.38   0.73   0.78
2019   1  6 30    1.17    4.58   -1.78  -439.7    10.1    23.3   4.96   42085.   -9.0    1    1 -0.5521   1.86   0.36   0.46   0.04   0.38   0.72   0.79
2019   1  6 35    1.31    4.64   -1.49  -439.4     5.8    21.5   4.53   44586.  -10.0    1    1 -0.5505   1.70   0.36   0.46   0.04   0.37   0.70   0.78
2019   1  6 40    1.57    4.52   -1.50  -441.4     9.4    21.8   4.55   41031.  -11.0    1    1 -0.5488   1.72   0.36   0.45   0.04   0.36   0.69   0.78
2019   1  6 45    1.19    4.46   -2.15  -436.6    11.1    23.2   4.54   43918.  -12.0    1    1 -0.5470   1.68   0.36   0.46   0.04   0.36   0.69   0.79
2019   1  6 50    0.60    4.04   -2.94  -434.5    12.0    23.3   4.49   40736.  -13.0    1    1 -0.5452   1.65   0.37   0.47   0.04   0.37   0.70   0.80
2019   1  6 55    0.21    3.71   -3.39  -432.8    13.8    24.6   4.56   43025.  -14.0    1    1 -0.5433   1.66   0.39   0.48   0.04   0.39   0.72   0.82
2019   1  7  0    0.71    3.39   -3.63  -434.5    18.5    26.7   4.37   40566.  -15.0    1    1 -0.5414   1.61   0.40   0.50   0.04   0.41   0.75   0.84
2019   1  7  5    0.52    3.01   -3.87  -433.8    19.0    27.3   4.31   40788.  -15.0    1    1 -0.5394   1.58   0.41   0.52   0.05   0.43   0.77   0.86
2019   1  7 10    0.48    3.49   -3.32  -431.9    17.2    27.7   4.26   42750.  -15.0    1    1 -0.5373   1.55   0.42   0.53   0.05   0.44   0.78   0.87
2019   1  7 15    0.52    3.45   -3.22  -433.3    14.7    26.9   4.27   48428.  -15.0    1    1 -0.5351   1.56   0.43   0.54   0.05   0.45   0.79   0.88
2019   1  7 20    0.94    3.26   -3.07  -434.8    14.5    27.7   4.51   49966.  -15.0    1    1 -0.5329   1.66   0.44   0.54   0.05   0.45   0.80   0.89
2019   1  7 25    1.20    2.88   -3.10  -439.6    14.7    28.7   4.87   53184.  -15.0    1    1 -0.5306   1.83   0.45   0.55   0.05   0.46   0.81   0.91
2019   1  7 30    0.87    2.83   -3.10  -432.6    15.8    29.5   4.34   52360.  -16.0    1    1 -0.5282   1.58   0.46   0.56   0.06   0.47   0.81   0.91
2019   1  7 35    0.64    2.86   -3.11  -430.1    13.2    28.9   4.31   51688.  -17.0    1    1 -0.5258   1.55   0.47   0.57   0.06   0.48   0.82   0.92
2019   1  7 40    0.12    2.93   -3.31  -429.1    14.6    28.9   4.29   48204.  -18.0    1    1 -0.5233   1.54   0.48   0.57   0.06   0.48   0.82   0.92
2019   1  7 45   -0.01    3.02   -3.17  -425.3    11.0    26.8   4.34   47428.  -18.0    1    1 -0.5208   1.53   0.48   0.58   0.06   0.49   0.83   0.92
2019   1  7 50   -0.03    3.29   -3.20  -426.4     8.9    24.2   3.92   41207.  -18.0    1    1 -0.5182   1.39   0.49   0.58   0.06   0.49   0.82   0.92
2019   1  7 55    0.44    3.04   -3.30  -430.3    11.6    27.7   4.42   39276.  -18.0    1    1 -0.5155   1.59   0.50   0.59   0.06   0.50   0.83   0.92
2019   1  8  0    1.18    2.55   -3.72  -432.4    14.4    29.0   4.59   35160.  -19.0    1    1 -0.5128   1.67   0.51   0.60   0.07   0.52   0.85   0.94
2019   1  8  5    1.19    1.67   -4.18  -432.7    18.4    30.0   4.95   38798.  -19.0    1    1 -0.5100   1.81   0.52   0.62   0.07   0.54   0.87   0.97
2019   1  8 10    1.72    1.59   -3.71  -434.9    23.7    30.5   5.09   43083.  -20.0    1    1 -0.5072   1.88   0.54   0.64   0.07   0.55   0.89   1.00
2019   1  8 15    1.67    1.76   -3.89  -434.6    20.5    29.5   5.13   42068.  -20.0    1    1 -0.5044   1.89   0.55   0.65   0.07   0.57   0.91   1.02
2019   1  8 20    0.87    2.99   -3.66  -428.8    13.7    28.8   4.80   36645.  -22.0    1    1 -0.5014   1.72   0.56   0.66   0.07   0.58   0.91   1.03
2019   1  8 25    1.28    3.08   -2.99  -428.2    11.6    27.3   5.15   41119.  -23.0    1    1 -0.4985   1.84   0.56   0.66   0.08   0.58   0.91   1.04
2019   1  8 30    0.11    1.43   -3.14  -422.6    22.3    28.8   5.52   56075.  -23.0    1    1 -0.4955   1.92   0.57   0.67   0.08   0.58   0.91   1.06
2019   1  8 35    0.72    1.58   -3.64  -424.2    22.7    27.6   5.09   50838.  -22.0    1    1 -0.4924   1.79   0.58   0.68   0.08   0.59   0.92   1.07
2019   1  8 40    2.01    2.66   -3.89  -427.5    23.8    24.9   4.85   22242.  -22.0    1    1 -0.4893   1.73   0.59   0.69   0.08   0.60   0.93   1.08
2019   1  8 45    2.60    2.36   -3.73  -429.9    18.4    23.7   4.91   19700.  -25.0    1    1 -0.4862   1.77   0.60   0.70   0.08   0.61   0.94   1.09
2019   1  8 50    2.81    2.44   -3.32  -430.8    20.9    25.1   4.88   26033.  -25.0    1    1 -0.4831   1.76   0.60   0.70   0.09   0.62   0.94   1.10
2019   1  8 55    2.79    2.73   -2.97  -431.6    18.4    24.6   4.88   27544.  -23.0    1    1 -0.4798   1.77   0.61   0.70   0.09   0.62   0.93   1.10
2019   1  9  0    2.26    2.70   -3.27  -426.1    20.3    26.0   5.28   23904.  -23.0    1    1 -0.4766   1.87   0.61   0.71   0.09   0.62   0.93   1.11
2019   1  9  5    2.03    2.93   -3.39  -424.6    20.0    24.9   5.10   24107.  -22.0    1    1 -0.4733   1.79   0.62   0.71   0.09   0.62   0.93   1.12
2019   1  9 10    2.56    3.11   -2.81  -423.5    20.7    26.4   4.88   28782.  -22.0    1    1 -0.4700   1.71   0.62   0.71   0.09   0.62   0.92   1.11
2019   1  9 15    2.80    3.19   -2.81  -428.8    21.1    26.6   4.77   30952.  -22.0    1    1 -0.4667   1.71   0.62   0.71   0.09   0.62   0.91   1.11
2019   1  9 20    2.88    3.59   -2.26  -429.9    14.1    23.2   5.08   30122.  -21.0    1    1 -0.4633   1.83   0.62   0.70   0.09   0.61   0.90   1.10
2019   1  9 25    3.21    2.87   -2.67  -429.4    22.6    25.6   5.00   25933.  -21.0    1    1 -0.4599   1.80   0.62   0.70   0.10   0.60   0.89   1.10
2019   1  9 30    3.32    2.88   -2.72  -428.6    24.5    26.1   4.95   23632.  -21.0    1    1 -0.4565   1.77   0.62   0.69   0.10   0.60   0.88   1.09
2019   1  9 35    3.48    3.75   -1.08  -428.6    19.5    23.5   5.20   23433.  -21.0    1    1 -0.4531   1.86   0.61   0.67   0.10   0.58   0.84   1.07
2019   1  9 40    3.54    3.95   -0.79  -420.8     7.0    20.5   4.32   31105.  -22.0    1    1 -0.4496   1.49   0.60   0.65   0.10   0.56   0.79   1.02
2019   1  9 45    3.34    3.97   -1.14  -423.9     8.6    20.8   4.27   29976.  -22.0    1    1 -0.4461   1.49   0.59   0.63   0.10   0.54   0.76   0.99
2019   1  9 50    3.36    3.97   -1.18  -429.4     9.7    20.7   4.16   28498.  -21.0    1    1 -0.4426   1.49   0.58   0.61   0.10   0.52   0.73   0.96
2019   1  9 55    3.20    4.27   -0.60  -425.7     6.7    20.3   4.21   31786.  -21.0    1    1 -0.4391   1.48   0.56   0.59   0.10   0.50   0.68   0.92
2019   1 10  0    3.26    4.14   -0.34  -427.4     8.2    20.5   4.46   29671.  -21.0    1    1 -0.4356   1.58   0.55   0.56   0.10   0.48   0.64   0.88
2019   1 10  5    3.15    4.24   -0.34  -427.0     8.2    20.4   4.31   30918.  -20.0    1    1 -0.4320   1.53   0.53   0.54   0.10   0.45   0.60   0.84
2019   1 10 10    3.05    4.20   -0.39  -430.0     6.5    19.1   4.25   30412.  -20.0    1    1 -0.4285   1.53   0.52   0.51   0.10   0.43   0.56   0.80
2019   1 10 15    2.46    4.46   -0.18  -428.6    13.7    21.8   4.28   33841.  -19.0    1    1 -0.4249   1.53   0.51   0.49   0.10   0.41   0.52   0.76
2019   1 10 20    2.38    4.71   -0.38  -425.5     5.1    18.1   4.30   38020.  -18.0    1    1 -0.4213   1.51   0.49   0.47   0.10   0.40   0.49   0.73
2019   1 10 25    2.11    4.48   -0.63  -425.2     5.9    18.8   4.28   39815.  -18.0    2    2 -0.4177   1.50   0.48   0.45   0.10   0.38   0.47   0.71
2019   1 10 30    1.85    4.26   -0.88  -424.9     6.7    19.5   4.26   41610.  -18.0    2    2 -0.4141   1.49   0.47   0.44   0.10   0.37   0.46   0.69
2019   1 10 35    1.58    4.03   -1.13  -424.6     7.6    20.2   4.25   43405.  -17.0    2    2 -0.4106   1.49   0.47   0.43   0.10   0.36   0.45   0.68
2019   1 10 40    1.32    3.80   -1.38  -424.3     8.4    20.9   4.23   45200.  -17.0    2    2 -0.4070   1.48   0.46   0.43   0.10   0.35   0.45   0.67
2019   1 10 45    1.05    3.57   -1.63  -424.0     9.2    21.6   4.21   46995.  -18.0    2    2 -0.4034   1.47   0.46   0.42   0.10   0.35   0.46   0.67
2019   1 10 50    0.78    3.35   -1.88  -423.7    10.0    22.3   4.19   48790.  -17.0    2    2 -0.3998   1.46   0.46   0.42   0.10   0.34   0.47   0.67
2019   1 10 55    0.52    3.12   -2.13  -423.4    10.8    23.0   4.17   50585.  -17.0    2    2 -0.3962   1.45   0.46   0.43   0.10   0.34   0.49   0.68
2019   1 11  0    0.25    2.89   -2.38  -423.1    11.7    23.7   4.16   52380.  -16.0    2    2 -0.3926   1.45   0.46   0.43   0.10   0.35   0.50   0.68
2019   1 11  5   -0.01    2.67   -2.63  -422.8    12.5    24.4   4.14   54175.  -16.0    2    2 -0.3890   1.44   0.47   0.44   0.10   0.35   0.52   0.69
2019   1 11 10   -0.28    2.44   -2.88  -422.5    13.3    25.1   4.12   55970.  -16.0    1    1 -0.3855   1.43   0.47   0.45   0.10   0.36   0.55   0.70
2019   1 11 15    1.21    2.77   -2.83  -425.0    13.2    23.5   3.76   46946.  -16.0    1    1 -0.3819   1.32   0.48   0.45   0.10   0.37   0.56   0.70
2019   1 11 20    0.51    1.85   -3.71  -423.0    14.5    25.2   3.59   49893.  -16.0    1    1 -0.3784   1.25   0.48   0.47   0.10   0.38   0.59   0.71
2019   1 11 25    0.66    1.80   -3.73  -424.2    18.0    26.0   3.65   47688.  -15.0    1    1 -0.3748   1.28   0.49   0.48   0.11   0.40   0.62   0.72
2019   1 11 30    0.15    2.45   -3.09  -421.9    12.9    24.9   3.69   50950.  -15.0    1    1 -0.3713   1.28   0.50   0.49   0.11   0.40   0.63   0.72
2019   1 11 35    0.61    0.80   -3.90  -422.4    15.7    26.1   3.46   51772.  -15.0    1    1 -0.3678   1.20   0.51   0.50   0.11   0.42   0.65   0.73
2019   1 11 40    1.15    0.41   -3.85  -421.4    19.3    27.8   3.80   46686.  -14.0    1    1 -0.3643   1.32   0.52   0.52   0.11   0.43   0.68   0.74
2019   1 11 45    1.78   -0.45   -3.65  -423.4    23.7    27.6   3.42   48709.  -15.0    1    1 -0.3609   1.20   0.52   0.52   0.11   0.44   0.69   0.74
2019   1 11 50    1.74    0.25   -3.74  -422.9    22.5    26.5   3.43   45228.  -15.0    1    1 -0.3574   1.20   0.53   0.53   0.11   0.45   0.71   0.74
2019   1 11 55    0.94    1.48   -3.77  -420.4    18.7    26.2   3.55   46707.  -14.0    1    1 -0.3540   1.22   0.54   0.54   0.12   0.47   0.72   0.74
2019   1 12  0    0.41    1.93   -3.41  -417.2    16.1    26.9   3.65   51547.  -15.0    1    1 -0.3506   1.24   0.54   0.55   0.12   0.47   0.73   0.74
2019   1 12  5    0.90    1.93   -3.16  -423.1    18.1    26.4   4.00   54729.  -15.0    1    1 -0.3472   1.39   0.55   0.56   0.12   0.48   0.74   0.75
2019   1 12 10    1.84    0.93   -3.13  -428.9    24.1    26.1   3.98   54877.  -16.0    1    1 -0.3439   1.43   0.55   0.56   0.12   0.48   0.75   0.76
2019   1 12 15   -1.37    1.39   -1.05  -422.4    17.8    30.1   4.01   51477.  -16.0    1    1 -0.3406   1.40   0.54   0.54   0.12   0.47   0.71   0.74
2019   1 12 20   -2.68    1.84   -0.47  -419.8    17.5    28.9   3.86   53778.  -16.0    1    2 -0.3373   1.33   0.53   0.52   0.12   0.45   0.67   0.71
2019   1 12 25   -2.46    2.19   -1.80  -417.2    17.2    27.6   3.71   56080.  -16.0    1    2 -0.3340   1.26   0.52   0.51   0.12   0.44   0.65   0.70
2019   1 12 30   -2.69    2.00   -1.09  -414.7    16.8    26.4   3.55   58381.  -16.0    1    2 -0.3308   1.19   0.51   0.50   0.12   0.42   0.63   0.68
2019   1 12 35   -2.58    2.08   -0.98  -412.1    16.5    25.1   3.40   60683.  -16.0    1    2 -0.3276   1.12   0.51   0.49   0.12   0.41   0.60   0.65
2019   1 12 40   -2.65    1.18   -1.10  -409.5    16.2    23.9   3.25   62984.  -17.0    1    1 -0.3245   1.06   0.50   0.47   0.12   0.39   0.57   0.63
2019   1 12 45   -2.93    1.36   -0.90  -410.4    11.8    22.2   3.18   58727.  -17.0    1    1 -0.3214   1.04   0.49   0.46   0.12   0.38   0.55   0.61
2019   1 12 50   -3.17    1.75   -0.15  -410.7    12.4    21.8   3.27   82474.  -17.0    1    1 -0.3183   1.07   0.47   0.43   0.12   0.36   0.51   0.58
2019   1 12 55   -3.02    1.81   -0.46  -410.5    13.0    23.0   3.31   71386.  -18.0    1    1 -0.3152   1.08   0.46   0.42   0.12   0.35   0.48   0.55
2019   1 13  0   -3.05    2.26   -0.01  -410.3    12.3    21.8   2.98   79589.  -18.0    1    1 -0.3122   0.98   0.45   0.40   0.12   0.33   0.43   0.52
2019   1 13  5   -2.83    2.48   -0.30  -409.9    15.2    23.1   3.09   82550.  -17.0    1    2 -0.3093   1.01   0.44   0.38   0.12   0.32   0.41   0.49
2019   1 13 10   -2.51    2.38   -0.10  -409.5    18.2    24.4   3.20   85510.  -17.0    1    1 -0.3064   1.05   0.42   0.36   0.12   0.30   0.38   0.47
2019   1 13 15   -2.46    1.65    0.74  -412.1    13.1    22.1   3.16   88408.  -17.0    1    1 -0.3035   1.04   0.41   0.34   0.12   0.29   0.34   0.43
2019   1 13 20   -2.53    1.72    0.41  -410.1    15.7    22.9   3.09   91165.  -17.0    1    1 -0.3007   1.01   0.40   0.32   0.12   0.27   0.31   0.41
2019   1 13 25   -2.47    1.58   -0.31  -407.5    15.4    23.2   2.80   83493.  -17.0    1    1 -0.2979   0.91   0.39   0.31   0.12   0.26   0.29   0.39
2019   1 13 30   -2.56    1.57   -0.92  -405.4    17.0    24.3   3.03   73061.  -17.0    1    1 -0.2952   0.97   0.38   0.30   0.12   0.25   0.29   0.38
2019   1 13 35   -2.35    2.47   -1.02  -406.4    13.9    23.4   3.02   68386.  -16.0    1    1 -0.2925   0.97   0.37   0.30   0.12   0.25   0.29   0.37
2019   1 13 40   -2.34    2.42   -1.05  -406.9    14.2    24.1   3.10   65610.  -17.0    1    1 -0.2899   1.00   0.37   0.29   0.12   0.24   0.30   0.37
2019   1 13 45   -2.73    1.94   -0.55  -406.6    16.8    23.8   2.94   72512.  -17.0    1    1 -0.2873   0.95   0.36   0.28   0.12   0.23   0.29   0.36
2019   1 13 50   -2.43    1.55   -1.47  -408.5    16.5    26.6   3.10   68674.  -16.0    1    1 -0.2848   1.01   0.36   0.28   0.12   0.23   0.30   0.36
2019   1 13 55   -2.31    1.89   -1.36  -409.8    12.4    24.3   3.13   75133.  -15.0    1    1 -0.2823   1.02   0.36   0.28   0.12   0.23   0.31   0.36
2019   1 14  0   -2.63    2.00   -1.18  -412.6    12.8    25.5   2.96   71203.  -15.0    1    1 -0.2799   0.98   0.35   0.28   0.12   0.22   0.31   0.36
2019   1 14  5   -2.30    2.08   -1.04  -410.0    12.3    21.8   2.93   77803.  -15.0    1    1 -0.2775   0.96   0.35   0.28   0.12   0.22   0.31   0.35
2019   1 14 10   -2.05    2.40   -1.08  -410.7     8.4    22.1   3.15   79612.  -15.0    1    1 -0.2752   1.03   0.34   0.27   0.12   0.21   0.31   0.35
2019   1 14 15   -2.48    1.74   -0.31  -413.1    11.0    24.7   3.46   84753.  -15.0    1    1 -0.2730   1.15   0.34   0.26   0.12   0.20   0.30   0.34
2019   1 14 20   -2.78    1.41    0.85  -413.1    12.0    22.6   3.32   92215.  -14.0    1    1 -0.2708   1.10   0.33   0.25   0.12   0.19   0.27   0.32
2019   1 14 25   -2.55    1.89    0.69  -409.2    11.8    21.9   3.40   97911.  -14.0    1    1 -0.2686   1.11   0.32   0.24   0.12   0.18   0.24   0.30
2019   1 14 30   -1.86    2.47   -0.05  -414.1     4.0    21.6   3.60   76603.  -14.0    1    1 -0.2666   1.20   0.31   0.22   0.12   0.18   0.23   0.28
2019   1 14 35   -2.15    2.82   -0.45  -409.1     2.3    19.6   3.15   63485.  -14.0    1    1 -0.2646   1.02   0.30   0.22   0.12   0.17   0.22   0.28
2019   1 14 40   -2.33    2.72   -0.37  -405.3     7.3    18.8   3.04   75266.  -14.0    1    1 -0.2626   0.97   0.29   0.21   0.12   0.16   0.22   0.27
2019   1 14 45   -2.93    1.49    0.51  -412.6     9.1    20.8   3.39  101598.  -14.0    1    1 -0.2607   1.12   0.28   0.20   0.12   0.15   0.20   0.25
2019   1 14 50   -2.89    1.32    0.70  -414.2    10.2    21.2   3.56  101087.  -15.0    1    1 -0.2589   1.19   0.27   0.19   0.12   0.15   0.18   0.23
2019   1 14 55   -2.80    1.45    0.62  -414.5    10.7    21.9   3.47  104568.  -15.0    1    1 -0.2572   1.16   0.27   0.18   0.12   0.14   0.16   0.22
2019   1 15  0   -2.59    1.26    0.63  -414.8     9.9    25.9   3.42   85505.  -16.0    1    1 -0.2555   1.14   0.26   0.17   0.12   0.13   0.15   0.20
2019   1 15  5   -3.50   -0.67    2.30  -412.5     8.3    23.8   3.36   81147.  -16.0    1    2 -0.2539   1.11   0.25   0.16   0.11   0.13   0.13   0.19
