IYEAR IDAY IHOUR MIN BXGSM BYGSM BZGSM VXGSE VYGSE VZGSE DEN  TEMP  SYMH    IMFFLAG   ISWFLAG TILT  Pdyn  W1   W2   W3   W4   W5   W6
2020   8 23 10    3.56    0.14   -2.80  -424.1     0.6   -39.7   4.15   93948.  -20.0    1    1 -0.3897   1.46   0.64   0.65   0.17   0.57   0.72   0.77
2020   8 23 15    3.61    0.13   -2.72  -420.3     2.0   -45.2   4.58   82942.  -20.0    1    1 -0.3933   1.59   0.64   0.64   0.17   0.57   0.73   0.78
2020   8 23 20    3.77   -0.25   -2.55  -423.8    -2.1   -35.3   3.96   74324.  -22.0    1    1 -0.3968   1.39   0.64   0.64   0.17   0.56   0.72   0.78
2020   8 23 25    3.36    0.17   -2.95  -420.9     7.4   -44.3   4.23   70954.  -23.0    1    1 -0.4004   1.47   0.64   0.64   0.18   0.56   0.73   0.79
2020   8 23 30    3.59    0.00   -2.55  -423.1     2.9   -42.7   3.98   68415.  -22.0    1    1 -0.4039   1.39   0.63   0.63   0.18   0.55   0.73   0.79
2020   8 23 35    3.58    0.08   -2.75  -424.9    -1.0   -42.6   3.91   65287.  -22.0    1    1 -0.4075   1.38   0.63   0.63   0.18   0.55   0.73   0.78
2020   8 23 40    3.92    0.19   -1.99  -420.3    10.2   -37.9   4.44  100070.  -22.0    1    1 -0.4110   1.53   0.63   0.62   0.18   0.54   0.72   0.78
2020   8 23 45    3.70    0.37   -2.24  -419.2     7.0   -35.3   4.36   76070.  -21.0    1    1 -0.4145   1.50   0.62   0.62   0.18   0.53   0.71   0.78
2020   8 23 50    4.85   -0.87   -1.10  -408.3     1.8   -38.3   4.89   82824.  -21.0    1    1 -0.4181   1.59   0.61   0.60   0.18   0.51   0.68   0.77
2020   8 23 55    4.77   -0.65   -1.42  -408.6     4.5   -37.5   4.86   83589.  -22.0    1    2 -0.4216   1.58   0.60   0.59   0.18   0.50   0.66   0.76
2020   9  0  0    4.77   -0.08   -1.57  -408.8     7.3   -36.8   4.83   84356.  -22.0    1    2 -0.4251   1.58   0.60   0.58   0.18   0.49   0.65   0.75
2020   9  0  5    4.87   -0.10   -1.46  -409.1    10.0   -36.0   4.80   85124.  -22.0    1    1 -0.4286   1.57   0.59   0.56   0.18   0.47   0.63   0.75
2020   9  0 10    5.03   -0.82   -1.25  -407.0     7.1   -43.2   4.82  103795.  -23.0    1    1 -0.4320   1.56   0.58   0.55   0.18   0.46   0.62   0.74
2020   9  0 15    5.02   -0.21   -1.72  -412.1     8.4   -47.4   4.52   91743.  -24.0    1    1 -0.4355   1.51   0.57   0.54   0.18   0.45   0.61   0.73
2020   9  0 20    5.02   -0.15   -1.81  -412.3     9.2   -47.3   4.34   72689.  -24.0    1    1 -0.4389   1.45   0.57   0.54   0.18   0.44   0.60   0.73
2020   9  0 25    4.66    0.93   -2.26  -412.0    22.1   -46.5   4.44   51726.  -23.0    1    1 -0.4423   1.48   0.57   0.54   0.18   0.44   0.61   0.73
2020   9  0 30    5.11    0.19   -2.01  -412.0    22.1   -46.5   4.44   51726.  -23.0    1    1 -0.4457   1.48   0.56   0.53   0.18   0.43   0.61   0.73
2020   9  0 35    5.04    0.68   -2.06  -418.5    16.7   -35.6   5.41   89536.  -24.0    1    1 -0.4490   1.85   0.56   0.53   0.18   0.43   0.61   0.75
2020   9  0 40    5.24    0.62   -2.49  -422.5     7.5   -21.5   3.86   56602.  -25.0    1    1 -0.4524   1.34   0.56   0.53   0.18   0.43   0.62   0.74
2020   9  0 45    5.20    0.56   -2.30  -425.1    10.6   -22.0   3.86   56637.  -26.0    1    1 -0.4557   1.36   0.56   0.53   0.18   0.43   0.62   0.74
2020   9  0 50    5.38    0.29   -1.89  -431.7    16.6   -29.4   4.40   80335.  -26.0    1    1 -0.4589   1.60   0.56   0.52   0.18   0.42   0.62   0.74
2020   9  0 55    5.40   -1.24   -1.40  -436.3    25.9   -32.1   4.36   98644.  -26.0    1    1 -0.4622   1.62   0.55   0.51   0.18   0.41   0.61   0.74
2020   9  1  0    5.46   -2.74   -0.86  -446.5    31.7   -36.8   4.36  125300.  -26.0    1    1 -0.4654   1.70   0.54   0.50   0.18   0.40   0.59   0.72
2020   9  1  5    5.15   -3.63   -0.85  -442.8    31.3   -34.6   3.98  109064.  -26.0    1    1 -0.4686   1.53   0.53   0.48   0.18   0.38   0.57   0.71
2020   9  1 10    4.97   -4.19   -0.68  -444.3    26.2   -29.0   3.82   90615.  -26.0    1    1 -0.4717   1.47   0.52   0.47   0.18   0.37   0.54   0.69
2020   9  1 15    5.34   -3.60   -1.08  -442.7    33.1   -27.1   3.93  100222.  -25.0    1    1 -0.4748   1.51   0.51   0.45   0.18   0.36   0.53   0.67
2020   9  1 20    5.03   -3.91   -1.07  -439.1    30.4   -23.4   4.03  107258.  -25.0    1    1 -0.4778   1.52   0.50   0.44   0.18   0.35   0.52   0.66
2020   9  1 25    4.60   -4.43   -1.33  -439.9    29.1   -18.4   3.88   97463.  -24.0    1    1 -0.4809   1.46   0.50   0.44   0.18   0.34   0.51   0.66
2020   9  1 30    4.87   -4.25   -1.28  -439.3    15.9   -14.1   4.23  112639.  -23.0    1    1 -0.4838   1.58   0.49   0.43   0.18   0.33   0.51   0.65
2020   9  1 35    5.04   -4.19   -1.34  -443.7     9.2    -4.5   4.11  142252.  -23.0    1    1 -0.4867   1.57   0.49   0.42   0.18   0.33   0.51   0.65
2020   9  1 40    5.20   -3.68   -1.63  -440.4    17.0   -10.4   3.91  105993.  -22.0    1    1 -0.4896   1.47   0.48   0.42   0.18   0.32   0.51   0.65
2020   9  1 45    5.17   -3.80   -1.70  -439.5    19.2   -21.5   4.20  126799.  -21.0    1    1 -0.4924   1.58   0.48   0.42   0.18   0.32   0.52   0.65
2020   9  1 50    4.81   -4.38   -1.25  -447.9    28.4   -22.6   3.90  117360.  -22.0    1    1 -0.4952   1.53   0.47   0.41   0.18   0.32   0.51   0.65
2020   9  1 55    5.21   -3.87   -0.84  -446.2    20.8   -19.6   4.26  126589.  -22.0    1    1 -0.4980   1.65   0.47   0.40   0.18   0.31   0.50   0.64
2020   9  2  0    6.56   -1.14    0.46  -439.0    19.7    -8.0   4.82  135723.  -22.0    1    1 -0.5006   1.81   0.45   0.38   0.18   0.29   0.45   0.60
2020   9  2  5    6.59   -0.26    1.35  -428.1    19.1     1.7   5.33  128266.  -22.0    1    1 -0.5032   1.90   0.44   0.36   0.18   0.28   0.41   0.56
2020   9  2 10    6.13   -1.53    0.27  -431.1    11.9    -1.6   5.39  131881.  -21.0    1    1 -0.5058   1.94   0.42   0.34   0.18   0.26   0.37   0.52
2020   9  2 15    5.85   -0.90   -1.54  -422.7    19.9   -11.1   6.30  121664.  -21.0    1    1 -0.5083   2.19   0.42   0.35   0.18   0.26   0.39   0.55
2020   9  2 20    6.37   -0.48   -0.91  -418.3    19.2    -2.7   6.60   95295.  -21.0    1    1 -0.5108   2.24   0.42   0.34   0.18   0.26   0.39   0.57
2020   9  2 25    6.12   -1.08   -1.35  -425.0    17.3   -13.2   6.38  117167.  -21.0    1    1 -0.5132   2.24   0.42   0.35   0.18   0.26   0.41   0.60
2020   9  2 30    6.30   -1.69   -1.02  -427.0     7.5   -11.9   6.10  118210.  -21.0    1    1 -0.5155   2.16   0.41   0.34   0.18   0.25   0.41   0.61
2020   9  2 35    6.07   -1.74   -1.21  -432.4    12.6    -9.3   5.57  130571.  -21.0    1    1 -0.5177   2.02   0.41   0.34   0.18   0.25   0.42   0.62
2020   9  2 40    6.08   -1.42   -1.32  -430.7    15.1    -6.9   5.91  149130.  -22.0    1    1 -0.5199   2.13   0.41   0.34   0.18   0.25   0.43   0.64
2020   9  2 45    6.36   -0.67   -1.52  -429.1    13.5   -13.6   5.85  127075.  -22.0    1    1 -0.5221   2.09   0.41   0.35   0.18   0.25   0.44   0.66
2020   9  2 50    6.16   -0.58   -1.44  -429.8    11.4   -10.3   6.10  112297.  -22.0    1    1 -0.5241   2.19   0.41   0.35   0.18   0.25   0.45   0.69
2020   9  2 55    6.27   -1.16   -0.52  -424.3    10.8   -12.7   5.71  113029.  -22.0    1    1 -0.5261   2.00   0.40   0.34   0.18   0.24   0.44   0.67
2020   9  3  0    6.34   -2.17    0.55  -427.2    15.1    10.7   6.53  164096.  -22.0    1    1 -0.5281   2.31   0.39   0.32   0.18   0.23   0.40   0.63
2020   9  3  5    6.95   -1.91    1.67  -429.2    10.5     5.0   6.69  158118.  -20.0    1    2 -0.5299   2.39   0.38   0.31   0.18   0.22   0.36   0.59
2020   9  3 10    7.08   -1.64    2.47  -431.2     5.8    -0.8   6.86  152146.  -19.0    1    1 -0.5317   2.48   0.36   0.29   0.18   0.21   0.33   0.55
2020   9  3 15    7.41   -0.72    2.75  -420.8    17.9    22.0   7.55  127851.  -17.0    1    1 -0.5334   2.60   0.35   0.28   0.18   0.20   0.30   0.51
2020   9  3 20    7.70    0.10    2.17  -420.8    17.9    22.0   7.55  127851.  -17.0    1    1 -0.5351   2.60   0.34   0.26   0.18   0.19   0.27   0.47
2020   9  3 25    7.74    0.01    2.48  -426.7     9.4    17.2   7.27  142268.  -18.0    1    2 -0.5367   2.57   0.33   0.25   0.18   0.18   0.25   0.44
2020   9  3 30    7.90   -0.35    2.77  -432.6     0.9    12.4   6.99  156682.  -19.0    1    1 -0.5381   2.54   0.32   0.23   0.18   0.17   0.22   0.41
2020   9  3 35    7.95   -0.52    2.90  -424.6     5.8    12.0   7.30  134196.  -20.0    1    2 -0.5396   2.55   0.31   0.22   0.18   0.16   0.20   0.38
2020   9  3 40    7.68   -0.91    2.88  -416.6    10.7    11.6   7.60  111708.  -19.0    1    1 -0.5409   2.56   0.30   0.21   0.18   0.16   0.18   0.36
2020   9  3 45    7.84   -0.97    2.95  -419.8     7.1    22.7   7.36  170201.  -19.0    1    1 -0.5422   2.52   0.29   0.20   0.18   0.15   0.17   0.33
2020   9  3 50    7.95   -0.98    2.64  -419.8    13.5    17.9   6.96  167311.  -19.0    1    2 -0.5433   2.38   0.28   0.19   0.18   0.14   0.15   0.31
2020   9  3 55    8.01   -0.34    2.77  -419.8    19.9    13.1   6.55  164411.  -18.0    1    1 -0.5445   2.24   0.27   0.18   0.18   0.13   0.14   0.29
2020   9  4  0    7.86   -0.31    2.97  -421.1    17.6    12.6   6.88  144928.  -18.0    1    2 -0.5455   2.37   0.26   0.17   0.18   0.13   0.13   0.27
2020   9  4  5    7.85    0.15    3.33  -422.4    15.4    12.2   7.22  125469.  -19.0    1    1 -0.5464   2.50   0.26   0.16   0.18   0.12   0.11   0.25
2020   9  4 10    8.13    2.03    4.78  -422.9    20.2     7.2   6.65  104788.  -18.0    1    1 -0.5473   2.31   0.25   0.15   0.18   0.12   0.10   0.23
2020   9  4 15    8.20    2.66    4.27  -417.5    25.3     5.6   6.94  103951.  -17.0    1    1 -0.5481   2.35   0.24   0.14   0.17   0.11   0.09   0.22
2020   9  4 20    8.10    3.02    4.08  -418.3    20.0     3.9   6.78   89035.  -17.0    1    1 -0.5488   2.30   0.23   0.14   0.17   0.11   0.09   0.20
2020   9  4 25    8.54    3.30    2.65  -410.4    29.6     5.5   6.87  106743.  -18.0    1    1 -0.5494   2.26   0.23   0.13   0.17   0.10   0.08   0.19
2020   9  4 30    8.65    3.14    1.67  -409.3    27.5    -8.1   6.84   93108.  -18.0    1    1 -0.5499   2.23   0.22   0.12   0.17   0.10   0.07   0.18
2020   9  4 35    8.49    2.41    2.18  -409.3    20.8     3.2   6.96  113122.  -19.0    1    1 -0.5503   2.27   0.21   0.12   0.17   0.09   0.06   0.17
2020   9  4 40    8.46    2.13    2.96  -418.0    17.4     7.2   7.05  108688.  -20.0    1    1 -0.5507   2.39   0.20   0.11   0.17   0.09   0.06   0.15
2020   9  4 45    8.24    3.07    2.97  -406.1    25.6     1.2   6.82  102244.  -21.0    1    1 -0.5510   2.19   0.20   0.10   0.17   0.08   0.05   0.14
2020   9  4 50    8.45    2.29    2.62  -412.3    20.3     1.8   6.66  108946.  -22.0    1    1 -0.5512   2.20   0.19   0.10   0.17   0.08   0.05   0.13
2020   9  4 55    8.49    2.88    2.72  -409.8    21.3     2.2   6.57   98254.  -23.0    1    1 -0.5513   2.14   0.19   0.09   0.17   0.08   0.04   0.12
2020   9  5  0    8.13    3.36    3.28  -414.9    19.1     8.0   7.15  116025.  -24.0    1    1 -0.5513   2.39   0.18   0.09   0.17   0.07   0.04   0.12
2020   9  5  5    7.91    2.20    2.93  -413.6    20.1     1.5   7.64  122424.  -25.0    1    1 -0.5513   2.54   0.17   0.08   0.17   0.07   0.04   0.11
2020   9  5 10    7.62    3.10    2.85  -420.7    17.9    -3.2   7.40  130296.  -26.0    1    1 -0.5511   2.54   0.17   0.08   0.17   0.06   0.03   0.10
2020   9  5 15    7.20    3.53    1.30  -417.6    18.1    -2.5   6.80  124128.  -27.0    1    1 -0.5509   2.30   0.16   0.08   0.17   0.06   0.03   0.09
2020   9  5 20    5.73    3.23   -2.26  -419.1    25.5    -9.1   7.27   96169.  -27.0    1    1 -0.5506   2.49   0.18   0.11   0.17   0.08   0.10   0.19
2020   9  5 25    3.20    3.48   -6.44  -427.7    12.3   -19.6   6.96  117958.  -28.0    1    1 -0.5502   2.48   0.22   0.19   0.17   0.17   0.25   0.35
2020   9  5 30    2.55    4.34   -7.38  -432.3     8.1   -13.0   6.48  119087.  -27.0    1    1 -0.5497   2.35   0.27   0.28   0.18   0.27   0.39   0.50
2020   9  5 35    3.22    4.32   -6.93  -424.9    13.8   -16.2   7.74  138580.  -26.0    1    1 -0.5491   2.71   0.32   0.36   0.19   0.36   0.53   0.67
2020   9  5 40    2.16    3.33   -6.78  -424.9    13.8   -16.2   7.74  138580.  -24.0    1    1 -0.5485   2.71   0.37   0.44   0.19   0.44   0.64   0.83
2020   9  5 45    2.70    3.70   -6.49  -422.6     9.5   -23.8   8.30  141725.  -21.0    1    1 -0.5478   2.88   0.41   0.52   0.20   0.52   0.75   0.98
2020   9  5 50    2.89    4.10   -5.98  -426.2    13.0   -24.6   8.15  136128.  -22.0    1    1 -0.5469   2.88   0.45   0.58   0.20   0.59   0.84   1.12
2020   9  5 55    3.02    4.19   -5.95  -427.5    13.1   -20.7   7.64  132771.  -22.0    1    1 -0.5460   2.71   0.49   0.64   0.20   0.64   0.91   1.23
2020   9  6  0    3.04    3.78   -5.89  -426.0    15.0   -24.6   8.07  131394.  -22.0    1    2 -0.5451   2.85   0.52   0.70   0.21   0.70   0.98   1.34
2020   9  6  5    2.93    3.73   -5.70  -424.6    16.8   -28.5   8.50  130030.  -25.0    1    1 -0.5440   2.99   0.55   0.75   0.21   0.75   1.05   1.46
2020   9  6 10    2.89    3.93   -5.74  -424.6    16.8   -28.5   8.50  130030.  -27.0    1    1 -0.5429   2.99   0.59   0.80   0.22   0.80   1.11   1.57
2020   9  6 15    2.76    3.99   -6.22  -421.5    12.4   -21.9   7.31  123112.  -30.0    1    1 -0.5417   2.52   0.62   0.85   0.22   0.85   1.16   1.64
2020   9  6 20    2.47    3.78   -6.42  -421.5    12.4   -21.9   7.31  123112.  -30.0    1    1 -0.5404   2.52   0.65   0.89   0.23   0.90   1.20   1.70
2020   9  6 25    2.55    3.90   -6.12  -422.9    11.5   -21.1   7.54  125801.  -30.0    1    1 -0.5390   2.62   0.68   0.94   0.23   0.94   1.25   1.77
2020   9  6 30    2.73    3.65   -6.24  -423.1    12.7   -21.5   7.62  132043.  -30.0    1    2 -0.5375   2.65   0.71   0.98   0.24   0.99   1.29   1.84
2020   9  6 35    2.25    3.33   -6.53  -423.4    13.9   -21.9   7.71  138291.  -31.0    1    1 -0.5360   2.69   0.74   1.02   0.24   1.04   1.33   1.91
2020   9  6 40    2.58    3.69   -6.09  -423.2    13.6   -18.2   7.56  140718.  -31.0    1    2 -0.5344   2.63   0.77   1.06   0.24   1.08   1.36   1.96
2020   9  6 45    2.64    3.87   -6.02  -422.9    13.4   -14.5   7.41  143134.  -32.0    1    1 -0.5327   2.57   0.79   1.09   0.25   1.11   1.39   2.00
2020   9  6 50    2.21    3.69   -6.34  -432.1    10.0   -18.6   7.04  125526.  -34.0    1    1 -0.5310   2.55   0.82   1.12   0.25   1.15   1.42   2.05
2020   9  6 55    2.21    4.54   -5.72  -432.1    10.0   -18.6   7.04  125526.  -34.0    1    1 -0.5292   2.55   0.84   1.14   0.26   1.17   1.43   2.08
2020   9  7  0    2.43   -0.99   -5.12  -429.2     9.6   -12.3   6.52  116816.  -35.0    1    1 -0.5273   2.33   0.86   1.15   0.26   1.18   1.43   2.08
2020   9  7  5    2.78   -1.09   -5.09  -426.3     6.4   -15.1   5.63  103789.  -36.0    1    1 -0.5253   1.99   0.87   1.16   0.26   1.19   1.42   2.05
2020   9  7 10    4.49   -2.44   -3.50  -421.3     2.5   -18.6   5.74  112147.  -37.0    1    1 -0.5233   1.98   0.87   1.14   0.26   1.17   1.38   2.01
2020   9  7 15    3.73   -4.97   -2.30  -415.0   -12.3    -8.9   5.82  139757.  -37.0    1    1 -0.5212   1.95   0.86   1.11   0.26   1.13   1.32   1.95
2020   9  7 20    3.15   -5.35   -2.49  -421.8   -13.8    -9.5   5.51   97678.  -36.0    1    1 -0.5190   1.90   0.85   1.09   0.27   1.10   1.27   1.89
2020   9  7 25    2.58   -5.43   -4.48  -422.7    -4.1   -16.4   5.73  100411.  -36.0    1    1 -0.5168   1.99   0.86   1.09   0.27   1.10   1.27   1.87
2020   9  7 30    2.29   -5.75   -4.91  -427.7     1.2   -18.1   4.75   88045.  -37.0    1    1 -0.5145   1.69   0.87   1.09   0.27   1.10   1.26   1.84
2020   9  7 35    2.09   -5.30   -5.15  -430.4    -3.2   -14.6   4.98   94903.  -37.0    1    1 -0.5122   1.79   0.88   1.09   0.27   1.11   1.26   1.81
2020   9  7 40    1.36   -4.01   -5.77  -437.9    12.2   -16.1   5.11   95166.  -36.0    1    1 -0.5097   1.90   0.89   1.10   0.28   1.13   1.28   1.81
2020   9  7 45    1.76   -3.63   -6.00  -431.6     4.3   -10.2   5.12   98676.  -35.0    1    1 -0.5073   1.85   0.91   1.12   0.28   1.15   1.29   1.80
2020   9  7 50    2.53   -2.45   -6.11  -427.4    21.1   -18.1   5.40   92370.  -34.0    1    1 -0.5047   1.92   0.92   1.13   0.28   1.17   1.31   1.80
2020   9  7 55    3.11   -1.80   -6.09  -421.5    25.2   -11.9   5.86  103901.  -34.0    1    1 -0.5021   2.03   0.94   1.15   0.29   1.19   1.33   1.81
2020   9  8  0    2.48   -2.15   -6.08  -422.9    25.8   -10.6   6.25  118511.  -34.0    1    1 -0.4995   2.18   0.95   1.17   0.29   1.22   1.35   1.83
2020   9  8  5    2.09   -2.77   -5.97  -424.6    18.4   -20.1   6.22  124558.  -33.0    1    1 -0.4968   2.18   0.97   1.19   0.29   1.24   1.36   1.85
2020   9  8 10    1.72   -3.94   -5.51  -430.9    10.9   -13.0   5.63  101239.  -33.0    1    1 -0.4940   2.03   0.98   1.19   0.30   1.25   1.37   1.85
2020   9  8 15    1.49   -5.32   -4.58  -434.2    -0.7    -8.7   5.52  101179.  -34.0    1    1 -0.4912   2.02   0.99   1.19   0.30   1.24   1.36   1.84
2020   9  8 20    2.57   -4.77   -4.30  -424.9     4.2   -11.4   5.49   95167.  -34.0    1    1 -0.4884   1.92   0.99   1.18   0.30   1.23   1.34   1.81
2020   9  8 25    4.04   -4.10   -3.12  -423.0     3.5     0.5   5.93  126016.  -36.0    1    1 -0.4855   2.06   0.98   1.16   0.30   1.20   1.30   1.78
2020   9  8 30    4.95   -4.10   -2.37  -415.3     8.6    -1.2   6.28  123018.  -36.0    1    2 -0.4825   2.10   0.97   1.13   0.30   1.17   1.25   1.75
2020   9  8 35    4.59   -3.90   -3.18  -407.7    13.7    -3.0   6.63  120021.  -36.0    1    1 -0.4795   2.14   0.96   1.12   0.30   1.15   1.22   1.73
2020   9  8 40    4.75   -3.20   -3.65  -407.9    13.8    -5.9   6.33  118692.  -35.0    1    2 -0.4765   2.04   0.96   1.11   0.31   1.13   1.20   1.71
2020   9  8 45    5.19   -2.25   -3.53  -408.1    13.9    -8.7   6.04  117341.  -35.0    1    1 -0.4734   1.95   0.96   1.10   0.31   1.11   1.18   1.69
2020   9  8 50    4.80   -3.57   -3.16  -408.1    13.9    -8.7   6.04  117341.  -34.0    1    1 -0.4703   1.95   0.95   1.09   0.31   1.09   1.16   1.66
2020   9  8 55    4.71   -0.14   -4.65  -408.4    35.1    -4.7   6.97  131605.  -32.0    1    1 -0.4671   2.27   0.96   1.10   0.31   1.10   1.17   1.68
2020   9  9  0    3.40   -2.43   -2.48  -407.4    15.2    -6.4   6.78  112283.  -31.0    1    1 -0.4639   2.19   0.95   1.07   0.31   1.07   1.13   1.66
2020   9  9  5    2.63   -5.77   -0.81  -427.0   -14.2    13.7   6.09  113462.  -29.0    1    1 -0.4607   2.16   0.93   1.03   0.31   1.02   1.06   1.59
2020   9  9 10    2.99   -5.24   -2.43  -421.4   -15.5     2.5   6.15  133474.  -29.0    1    1 -0.4575   2.12   0.92   1.01   0.31   1.00   1.04   1.57
2020   9  9 15    3.56   -4.36   -3.64  -417.8     4.4   -10.6   5.72  108748.  -29.0    1    1 -0.4542   1.94   0.92   1.01   0.31   0.99   1.04   1.56
2020   9  9 20    4.26   -3.84   -3.19  -411.3     0.6    -1.9   6.42  105505.  -30.0    1    1 -0.4508   2.10   0.91   1.00   0.31   0.98   1.03   1.55
2020   9  9 25    3.13   -4.15   -3.76  -420.4     3.0    -7.4   6.10  106902.  -30.0    1    1 -0.4475   2.09   0.91   1.00   0.31   0.97   1.03   1.55
2020   9  9 30    3.40   -4.91   -2.22  -421.5    -3.2    -0.9   6.36  123034.  -30.0    1    1 -0.4441   2.19   0.90   0.98   0.31   0.95   1.01   1.53
2020   9  9 35    5.04   -3.09   -3.30  -411.1    18.3   -10.2   6.36   90283.  -30.0    1    1 -0.4407   2.09   0.90   0.97   0.32   0.93   1.00   1.52
2020   9  9 40    5.41   -3.16   -2.51  -411.1    18.3   -10.2   6.36   90283.  -30.0    1    1 -0.4373   2.09   0.89   0.96   0.32   0.91   0.98   1.50
2020   9  9 45    5.18   -3.24   -2.71  -405.6    13.3   -11.4   7.01   98430.  -31.0    1    1 -0.4338   2.24   0.89   0.95   0.32   0.90   0.97   1.50
2020   9  9 50    5.72   -2.33   -2.42  -406.1    11.3   -18.1   7.01  123221.  -30.0    1    1 -0.4304   2.25   0.88   0.93   0.32   0.88   0.96   1.49
2020   9  9 55    5.88   -2.60   -1.67  -402.9    15.9    -6.0   6.71   94778.  -30.0    1    1 -0.4269   2.11   0.87   0.91   0.32   0.85   0.92   1.46
2020   9 10  0    5.50   -3.02   -1.30  -404.3    10.1    -7.9   7.26  128687.  -29.0    1    1 -0.4234   2.30   0.85   0.88   0.32   0.82   0.89   1.43
2020   9 10  5    5.84   -1.83   -2.53  -402.8    16.9    -4.8   6.83   91220.  -28.0    1    1 -0.4199   2.15   0.84   0.88   0.32   0.81   0.88   1.42
2020   9 10 10    5.98   -1.19   -1.53  -402.8    16.9    -4.8   6.83   91220.  -28.0    1    1 -0.4163   2.15   0.83   0.85   0.32   0.78   0.85   1.39
2020   9 10 15    4.92   -3.24   -2.50  -400.6    12.9    -0.4   6.88   85806.  -28.0    1    1 -0.4128   2.14   0.83   0.85   0.32   0.77   0.84   1.38
2020   9 10 20    4.90   -2.96   -2.89  -404.2     7.3    -0.4   6.93  122930.  -28.0    1    1 -0.4092   2.19   0.82   0.85   0.32   0.76   0.85   1.39
2020   9 10 25    4.66   -2.39   -3.39  -407.8    21.1    -3.1   6.38  120240.  -27.0    1    1 -0.4057   2.06   0.82   0.85   0.32   0.76   0.86   1.39
2020   9 10 30    4.25   -1.87   -3.90  -412.2    10.1   -10.5   6.55  108541.  -27.0    1    1 -0.4021   2.16   0.83   0.86   0.32   0.77   0.88   1.41
2020   9 10 35    4.79   -3.55   -2.90  -409.6     9.7    -3.5   6.30   97359.  -27.0    1    1 -0.3985   2.05   0.83   0.85   0.32   0.76   0.88   1.40
2020   9 10 40    4.97   -3.61   -2.33  -409.4     1.1     2.2   6.47  102695.  -27.0    1    1 -0.3950   2.10   0.82   0.84   0.32   0.75   0.87   1.39
2020   9 10 45    4.74   -4.59   -0.39  -409.0    -9.3    10.3   6.54  107773.  -27.0    1    1 -0.3914   2.12   0.80   0.81   0.32   0.71   0.81   1.33
2020   9 10 50    4.31   -4.43    0.22  -403.9    -4.2    23.4   6.08  105106.  -27.0    1    1 -0.3878   1.93   0.77   0.76   0.32   0.68   0.73   1.24
2020   9 10 55    3.95   -3.39   -0.42  -406.3    -1.3    16.8   6.68  138765.  -26.0    1    1 -0.3842   2.14   0.75   0.73   0.32   0.65   0.69   1.19
2020   9 11  0    3.64   -2.77   -1.23  -420.1    10.7    -2.5   7.42  137996.  -24.0    1    1 -0.3807   2.54   0.74   0.71   0.32   0.63   0.67   1.18
2020   9 11  5    3.69   -2.65   -1.62  -411.8     6.7    -6.8   7.43  155296.  -23.0    1    1 -0.3771   2.44   0.73   0.70   0.32   0.61   0.67   1.18
2020   9 11 10    3.52   -2.47   -1.95  -424.2    14.6    -1.5   7.67  140975.  -22.0    1    1 -0.3735   2.68   0.72   0.70   0.32   0.60   0.68   1.20
2020   9 11 15    3.64   -2.34   -2.07  -419.4    11.9    -7.2   7.73  152380.  -21.0    1    1 -0.3700   2.64   0.72   0.69   0.32   0.59   0.69   1.22
2020   9 11 20    3.14   -2.99   -1.04  -420.2     7.7    -1.0   7.39  165029.  -21.0    1    1 -0.3665   2.53   0.71   0.68   0.32   0.57   0.67   1.21
2020   9 11 25    3.39   -2.63   -0.84  -418.9     6.0    -0.2   7.31  145260.  -21.0    1    1 -0.3629   2.49   0.69   0.66   0.32   0.55   0.64   1.19
2020   9 11 30    3.29   -3.21   -1.35  -422.4     9.6    -1.9   7.75  138430.  -20.0    1    1 -0.3594   2.68   0.68   0.64   0.32   0.54   0.64   1.19
2020   9 11 35    2.52   -3.41   -3.16  -429.0    11.9    -2.7   8.00  124797.  -21.0    1    1 -0.3559   2.85   0.69   0.66   0.32   0.55   0.68   1.25
2020   9 11 40    2.58   -3.39   -3.00  -429.8    12.2    -6.4   8.33  121267.  -20.0    1    1 -0.3524   2.98   0.70   0.68   0.32   0.56   0.72   1.31
2020   9 11 45    2.25   -3.48   -2.77  -437.0    12.9    -4.6   8.77  113629.  -21.0    1    1 -0.3490   3.25   0.70   0.69   0.32   0.57   0.75   1.38
2020   9 11 50    1.78   -4.33   -2.19  -438.3     2.9    -3.9   9.06   98004.  -21.0    1    1 -0.3455   3.37   0.70   0.69   0.32   0.57   0.76   1.43
2020   9 11 55    2.90   -3.09   -2.50  -433.7    15.7     0.3   8.68  118750.  -21.0    1    1 -0.3421   3.17   0.70   0.70   0.32   0.57   0.78   1.47
2020   9 12  0    2.67   -3.51   -2.48  -432.4    14.9    -2.8   9.07  119085.  -22.0    1    1 -0.3387   3.29   0.71   0.71   0.33   0.57   0.80   1.52
2020   9 12  5    2.76   -3.91   -1.94  -432.7    14.9    -0.8   8.56  111601.  -21.0    1    1 -0.3353   3.11   0.70   0.70   0.33   0.56   0.80   1.54
2020   9 12 10    2.52   -3.47   -2.61  -433.2     9.8    -1.7   9.02  111146.  -21.0    1    1 -0.3320   3.28   0.71   0.71   0.33   0.57   0.82   1.59
2020   9 12 15    2.65   -4.03   -2.69  -432.0     9.9    -8.6   9.24   97121.  -21.0    1    1 -0.3286   3.34   0.71   0.72   0.33   0.57   0.84   1.64
2020   9 12 20    2.44   -4.62   -1.54  -430.5     2.2   -10.9   8.48  103878.  -21.0    1    1 -0.3253   3.05   0.70   0.71   0.33   0.56   0.83   1.63
