IYEAR IDAY IHOUR MIN BXGSM BYGSM BZGSM VXGSE VYGSE VZGSE DEN  TEMP  SYMH    IMFFLAG   ISWFLAG TILT  Pdyn  W1   W2   W3   W4   W5   W6
2011   2  5 30    0.47   -4.51    4.63  -330.2   -28.6   -35.7  12.15   29967.    0.0    1    1 -0.5713   2.61   0.00   0.00   0.00   0.00   0.00   0.00
2011   2  5 35    0.55   -4.68    4.57  -329.8   -27.7   -34.2  12.30   30100.    0.0    1    1 -0.5705   2.64   0.00   0.00   0.00   0.00   0.00   0.00
2011   2  5 40    0.53   -4.82    4.58  -327.5   -28.9   -34.7  12.36   29709.    1.0    1    1 -0.5697   2.62   0.00   0.00   0.00   0.00   0.00   0.00
2011   2  5 45    0.53   -4.83    4.62  -328.9   -28.6   -34.6  12.73   31423.    2.0    1    1 -0.5689   2.72   0.00   0.00   0.00   0.00   0.00   0.00
2011   2  5 50    0.65   -4.79    4.58  -329.1   -29.0   -35.0  12.56   29332.    2.0    1    2 -0.5679   2.68   0.00   0.00   0.00   0.00   0.00   0.00
2011   2  5 55    0.82   -4.78    4.48  -329.2   -29.3   -35.5  12.39   27242.    2.0    1    1 -0.5668   2.65   0.00   0.00   0.00   0.00   0.00   0.00
2011   2  6  0    0.94   -4.80    4.42  -328.0   -29.6   -35.6  12.95   26049.    2.0    1    1 -0.5657   2.75   0.00   0.00   0.00   0.00   0.00   0.00
2011   2  6  5    0.99   -4.72    4.49  -327.1   -29.9   -36.6  12.85   27282.    4.0    1    2 -0.5645   2.72   0.00   0.00   0.00   0.00   0.00   0.00
2011   2  6 10    0.81   -4.58    4.60  -326.2   -30.3   -37.6  12.75   28515.    4.0    1    1 -0.5631   2.69   0.00   0.00   0.00   0.00   0.00   0.00
2011   2  6 15    0.79   -4.43    4.73  -325.7   -30.5   -38.5  12.56   29827.    4.0    1    2 -0.5617   2.64   0.00   0.00   0.00   0.00   0.00   0.00
2011   2  6 20    0.86   -4.34    4.73  -325.1   -30.7   -39.5  12.36   31139.    5.0    1    1 -0.5603   2.59   0.00   0.00   0.00   0.00   0.00   0.00
2011   2  6 25    0.90   -4.25    4.85  -326.6   -24.2   -41.0  11.63   34845.    5.0    1    1 -0.5587   2.45   0.00   0.00   0.00   0.00   0.00   0.00
2011   2  6 30    1.15   -4.03    4.61  -327.1   -23.1   -45.4  12.03   35964.    5.0    1    1 -0.5571   2.55   0.00   0.00   0.00   0.00   0.00   0.00
2011   2  6 35    1.35   -3.95    3.32  -327.6   -14.1   -48.4  14.19   35729.    5.0    1    1 -0.5553   3.02   0.00   0.00   0.00   0.00   0.00   0.00
2011   2  6 40    1.23   -4.00    3.17  -326.1   -11.2   -48.3  14.62   37258.    4.0    1    1 -0.5535   3.08   0.00   0.00   0.00   0.00   0.00   0.00
2011   2  6 45    1.57   -3.81    3.28  -328.7   -20.3   -42.2  13.95   32986.    4.0    1    1 -0.5517   2.98   0.00   0.00   0.00   0.00   0.00   0.00
2011   2  6 50    1.29   -3.56    2.40  -329.1   -15.7   -45.4  13.78   33566.    4.0    1    1 -0.5497   2.96   0.00   0.00   0.00   0.00   0.00   0.00
2011   2  6 55    2.06   -2.33    0.54  -330.2    -9.7   -48.4  12.97   48674.    4.0    1    1 -0.5477   2.81   0.00   0.00   0.00   0.00   0.00   0.00
2011   2  7  0    1.80   -3.17    1.67  -332.4   -11.4   -45.1  13.02   52544.    5.0    1    1 -0.5456   2.85   0.00   0.00   0.00   0.00   0.00   0.00
2011   2  7  5    1.83   -2.89    1.83  -328.7   -15.9   -43.7  12.55   40925.    5.0    1    1 -0.5434   2.68   0.00   0.00   0.00   0.00   0.00   0.00
2011   2  7 10    2.66   -2.55    1.19  -333.2   -10.4   -44.3  12.43   51256.    4.0    1    1 -0.5412   2.73   0.00   0.00   0.00   0.00   0.00   0.00
2011   2  7 15    3.78   -1.08   -1.23  -343.6     0.7   -38.5   9.10   61744.    4.0    1    1 -0.5389   2.11   0.01   0.02   0.00   0.01   0.04   0.06
2011   2  7 20    3.52   -1.74   -0.61  -345.0    -2.1   -37.9  10.34   66361.    3.0    1    1 -0.5365   2.42   0.02   0.03   0.00   0.01   0.06   0.10
2011   2  7 25    2.81   -3.05    1.44  -333.0   -13.4   -40.2  11.79   46601.    1.0    1    1 -0.5340   2.58   0.02   0.03   0.00   0.01   0.05   0.10
2011   2  7 30    2.81   -3.32    2.40  -334.0   -15.8   -37.9  11.61   46423.    1.0    1    1 -0.5315   2.55   0.01   0.03   0.00   0.01   0.05   0.09
2011   2  7 35    2.87   -3.49    2.75  -336.2   -10.9   -37.1  11.08   49235.    1.0    1    1 -0.5289   2.46   0.01   0.03   0.00   0.01   0.04   0.08
2011   2  7 40    3.17   -3.30    2.51  -340.6    -5.4   -42.5  10.18   56606.    2.0    1    1 -0.5263   2.33   0.01   0.03   0.00   0.01   0.04   0.08
2011   2  7 45    3.26   -2.99    2.43  -335.5   -11.0   -40.6  11.42   47679.    1.0    1    1 -0.5236   2.53   0.01   0.03   0.00   0.01   0.04   0.07
2011   2  7 50    2.89   -3.29    2.90  -341.6    -3.3   -42.7  10.32   68572.    1.0    1    1 -0.5208   2.37   0.01   0.02   0.00   0.01   0.03   0.07
2011   2  7 55    3.16   -3.12    2.74  -337.1   -12.5   -37.1  11.36   50475.    0.0    1    1 -0.5180   2.54   0.01   0.02   0.00   0.01   0.03   0.06
2011   2  8  0    3.79   -2.43    2.45  -347.7     0.6   -40.4   9.68   76362.    0.0    1    1 -0.5151   2.30   0.01   0.02   0.00   0.01   0.03   0.06
2011   2  8  5    3.81   -2.42    1.91  -339.7    -7.6   -42.5  10.26   70120.   -1.0    1    1 -0.5122   2.33   0.01   0.02   0.00   0.01   0.03   0.06
2011   2  8 10    2.96   -2.91    2.85  -345.6     1.0   -44.5   9.87   83361.   -1.0    1    1 -0.5092   2.32   0.01   0.02   0.00   0.01   0.02   0.05
2011   2  8 15    3.13   -2.74    2.06  -338.3   -13.6   -36.4  10.99   76328.   -2.0    1    1 -0.5062   2.47   0.01   0.02   0.00   0.01   0.02   0.05
2011   2  8 20    3.92   -2.60    1.15  -337.9   -12.0   -34.0  11.48   77880.   -3.0    1    1 -0.5031   2.57   0.01   0.02   0.00   0.01   0.02   0.04
2011   2  8 25    3.49   -3.40    1.42  -342.9    -1.7   -36.3  10.36   79968.   -4.0    1    1 -0.5000   2.39   0.01   0.02   0.00   0.01   0.02   0.04
2011   2  8 30    4.26   -2.68    1.61  -343.8    -1.8   -38.0  10.43   81038.   -4.0    1    1 -0.4968   2.42   0.01   0.02   0.00   0.01   0.02   0.04
2011   2  8 35    4.18   -2.67    1.34  -343.2    -5.4   -37.9  10.38   83830.   -5.0    1    1 -0.4936   2.40   0.01   0.02   0.00   0.01   0.01   0.04
2011   2  8 40    4.24   -2.28    1.71  -345.1    -4.3   -39.1  10.27   81436.   -5.0    1    1 -0.4903   2.40   0.01   0.01   0.00   0.01   0.01   0.03
2011   2  8 45    4.25   -2.07    1.87  -348.7    -1.5   -41.0   9.49   74875.   -5.0    1    1 -0.4870   2.27   0.01   0.01   0.00   0.01   0.01   0.03
2011   2  8 50    4.34   -2.02    1.76  -348.9    -4.0   -38.3   9.81   79984.   -5.0    1    1 -0.4836   2.34   0.01   0.01   0.00   0.00   0.01   0.03
2011   2  8 55    4.46   -1.74    1.98  -348.5     4.9   -40.2   9.86   77713.   -5.0    1    1 -0.4803   2.35   0.01   0.01   0.00   0.00   0.01   0.03
2011   2  9  0    4.61   -1.74    1.44  -349.3     2.7   -40.5   9.66   71968.   -4.0    1    1 -0.4768   2.31   0.01   0.01   0.00   0.00   0.01   0.03
2011   2  9  5    4.59   -1.71    1.38  -347.3     3.4   -42.5   9.85   70563.   -3.0    1    2 -0.4734   2.34   0.01   0.01   0.00   0.00   0.01   0.02
2011   2  9 10    4.58   -1.86    1.61  -345.3     4.0   -44.5  10.05   69159.   -1.0    1    1 -0.4699   2.36   0.01   0.01   0.00   0.00   0.01   0.02
2011   2  9 15    4.53   -1.70    1.86  -349.6     3.9   -38.4   9.98   69527.    1.0    1    1 -0.4664   2.39   0.01   0.01   0.00   0.00   0.01   0.02
2011   2  9 20    4.62   -1.57    1.70  -350.8     2.6   -41.4   9.95   61681.    1.0    1    1 -0.4628   2.41   0.01   0.01   0.00   0.00   0.01   0.02
2011   2  9 25    4.47   -1.16    1.59  -350.8     2.6   -41.4   9.95   61681.    3.0    1    1 -0.4593   2.41   0.01   0.01   0.00   0.00   0.01   0.02
2011   2  9 30    4.07   -1.72    1.89  -352.0     3.4   -40.6   9.92   62107.    2.0    1    1 -0.4557   2.41   0.01   0.01   0.00   0.00   0.00   0.02
2011   2  9 35    3.08   -2.02    2.13  -348.9    -9.1   -35.9  10.61   73943.    2.0    1    1 -0.4520   2.53   0.01   0.01   0.00   0.00   0.00   0.02
2011   2  9 40    3.28   -2.04    2.01  -350.9    -6.0   -37.6  10.09   69199.    1.0    1    2 -0.4484   2.44   0.01   0.01   0.00   0.00   0.00   0.01
2011   2  9 45    3.82   -1.67    2.11  -353.0    -2.9   -39.3   9.57   64455.    0.0    1    1 -0.4447   2.34   0.01   0.01   0.00   0.00   0.00   0.01
2011   2  9 50    4.00   -1.10    1.89  -352.9    -3.3   -42.1   9.79   64930.   -1.0    1    2 -0.4410   2.40   0.01   0.01   0.00   0.00   0.00   0.01
2011   2  9 55    3.98   -0.72    1.96  -352.7    -3.6   -44.9  10.01   65406.   -2.0    1    1 -0.4373   2.45   0.01   0.01   0.00   0.00   0.00   0.01
2011   2 10  0    3.11   -2.10    1.83  -350.4   -11.3   -39.0  10.56   77044.   -2.0    1    1 -0.4336   2.55   0.01   0.01   0.00   0.00   0.00   0.01
2011   2 10  5    4.28   -1.23    1.99  -351.2    -9.1   -37.2   9.96   77492.   -2.0    1    1 -0.4299   2.41   0.01   0.01   0.00   0.00   0.00   0.01
2011   2 10 10    4.78   -0.85    1.78  -349.4    -3.5   -38.3   9.83   88163.   -1.0    1    1 -0.4262   2.35   0.01   0.01   0.00   0.00   0.00   0.01
2011   2 10 15    4.73   -1.13    2.34  -345.7     1.2   -37.3  10.12   81809.    0.0    1    1 -0.4224   2.37   0.01   0.01   0.00   0.00   0.00   0.01
2011   2 10 20    5.76   -0.47    2.16  -348.3     2.8   -37.8   9.81   70680.    1.0    1    1 -0.4187   2.33   0.01   0.00   0.00   0.00   0.00   0.01
2011   2 10 25    5.93    0.66    1.78  -347.6     6.0   -38.2   9.77   65822.    2.0    1    1 -0.4149   2.32   0.00   0.00   0.00   0.00   0.00   0.01
2011   2 10 30    5.59    1.43    1.81  -349.1     6.6   -38.1   9.86   58778.    3.0    1    1 -0.4111   2.36   0.00   0.00   0.00   0.00   0.00   0.01
2011   2 10 35    3.41    3.90    0.93  -334.8     0.4   -33.0  11.36   60413.    4.0    1    1 -0.4074   2.49   0.00   0.00   0.00   0.00   0.00   0.01
2011   2 10 40    3.40    3.91    0.85  -335.3    -1.8   -34.0  12.09   61735.    4.0    1    1 -0.4036   2.66   0.00   0.00   0.00   0.00   0.00   0.01
2011   2 10 45    3.30    4.32    0.56  -334.2     1.8   -34.8  12.09   57859.    4.0    1    1 -0.3999   2.65   0.00   0.00   0.00   0.00   0.00   0.01
2011   2 10 50    3.64    4.32    0.32  -333.1     6.6   -31.8  11.85   58052.    4.0    1    1 -0.3961   2.57   0.00   0.00   0.00   0.00   0.00   0.01
2011   2 10 55    3.43    4.39    0.08  -333.4     6.4   -30.9  12.23   59300.    4.0    1    1 -0.3923   2.66   0.00   0.00   0.00   0.00   0.00   0.01
2011   2 11  0    3.31    4.59   -0.34  -335.4     4.4   -31.4  12.19   58870.    5.0    1    1 -0.3886   2.68   0.01   0.01   0.00   0.00   0.02   0.05
2011   2 11  5    4.30    3.22    1.00  -330.5     9.2   -25.8  12.79   70316.    4.0    1    1 -0.3848   2.73   0.01   0.01   0.00   0.00   0.02   0.04
2011   2 11 10    4.74    3.40    1.31  -329.7     5.6   -23.4  12.21   60635.    4.0    1    1 -0.3811   2.58   0.01   0.01   0.00   0.00   0.01   0.04
2011   2 11 15    4.57    3.61    0.91  -332.6     6.4   -29.2  12.39   57871.    5.0    1    1 -0.3774   2.68   0.01   0.01   0.00   0.00   0.01   0.04
2011   2 11 20    4.14    4.32    0.55  -331.2    10.0   -26.2  12.57   52867.    5.0    1    1 -0.3737   2.69   0.01   0.01   0.00   0.00   0.01   0.03
2011   2 11 25    3.83    4.88    0.71  -333.4     6.1   -27.1  12.18   49000.    5.0    1    1 -0.3700   2.64   0.01   0.01   0.00   0.00   0.01   0.03
2011   2 11 30    3.75    4.69    1.00  -331.2     7.5   -25.8  12.52   51827.    5.0    1    1 -0.3663   2.68   0.01   0.01   0.00   0.00   0.01   0.03
2011   2 11 35    4.00    4.30    1.14  -329.3     5.5   -24.7  12.39   52222.    4.0    1    1 -0.3627   2.62   0.01   0.01   0.00   0.00   0.01   0.03
2011   2 11 40    3.77    4.41    1.31  -328.4     5.2   -23.8  11.91   48403.    4.0    1    1 -0.3590   2.50   0.01   0.01   0.00   0.00   0.01   0.03
2011   2 11 45    3.67    4.10    1.00  -328.6     3.9   -27.1  12.42   51401.    5.0    1    1 -0.3554   2.62   0.01   0.01   0.00   0.00   0.01   0.02
2011   2 11 50    2.77    3.85    0.96  -330.9     2.0   -27.0  12.91   52534.    6.0    1    1 -0.3518   2.76   0.01   0.01   0.00   0.00   0.01   0.02
2011   2 11 55    0.89    3.33    2.76  -333.7     8.1   -17.8  14.13   38535.    6.0    1    1 -0.3482   3.06   0.01   0.01   0.00   0.00   0.01   0.02
2011   2 12  0    2.23    2.70    1.68  -329.3     4.3   -24.4  15.48   62056.    6.0    1    1 -0.3447   3.27   0.01   0.01   0.00   0.00   0.01   0.02
2011   2 12  5    1.88    3.03    1.66  -331.6     2.7   -22.2  16.10   48452.    6.0    1    1 -0.3412   3.45   0.00   0.01   0.00   0.00   0.01   0.02
2011   2 12 10    1.57    2.86    0.71  -330.8     2.9   -24.8  16.39   46422.    5.0    1    1 -0.3377   3.49   0.00   0.01   0.00   0.00   0.00   0.02
2011   2 12 15    0.12    2.78    2.86  -334.0     2.6   -17.4  17.09   66726.    5.0    1    1 -0.3342   3.70   0.00   0.01   0.00   0.00   0.00   0.02
2011   2 12 20   -0.08    3.02    4.07  -334.0     6.9   -14.0  14.00   42840.    4.0    1    1 -0.3308   3.03   0.00   0.00   0.00   0.00   0.00   0.01
2011   2 12 25    1.38    2.98    3.91  -330.1     5.6   -22.3  15.55   73599.    5.0    1    1 -0.3274   3.30   0.00   0.00   0.00   0.00   0.00   0.01
2011   2 12 30    2.20    2.45    3.29  -328.2     4.9   -26.4  16.32   88979.    6.0    1    1 -0.3241   3.43   0.00   0.00   0.00   0.00   0.00   0.01
2011   2 12 35    3.03    1.32    2.03  -337.3    -1.1   -20.3  15.15   41091.    6.0    1    1 -0.3208   3.35   0.00   0.00   0.00   0.00   0.00   0.01
2011   2 12 40    2.95    1.74    1.70  -336.5     0.5   -20.3  15.69   49406.    5.0    1    1 -0.3175   3.45   0.00   0.00   0.00   0.00   0.00   0.01
2011   2 12 45    3.30    1.52    1.53  -335.9     2.0   -20.8  14.01   46215.    6.0    1    1 -0.3142   3.07   0.00   0.00   0.00   0.00   0.00   0.01
2011   2 12 50    3.35    1.18    1.60  -335.6     2.5   -20.6  16.48   54124.    6.0    1    1 -0.3110   3.61   0.00   0.00   0.00   0.00   0.00   0.01
2011   2 12 55    3.34    1.38    1.28  -336.9    -2.6   -21.4  15.38   49212.    6.0    1    1 -0.3079   3.40   0.00   0.00   0.00   0.00   0.00   0.01
2011   2 13  0    4.34    0.13    2.20  -340.5    -0.9   -19.1  16.71   66834.    6.0    1    1 -0.3048   3.76   0.00   0.00   0.00   0.00   0.00   0.01
2011   2 13  5    5.04   -2.01    1.53  -330.2    -5.3   -18.7  11.74   56531.    6.0    1    1 -0.3017   2.49   0.00   0.00   0.00   0.00   0.00   0.01
2011   2 13 10    5.07   -1.44    1.56  -332.1     0.1   -20.1  11.18   52607.    6.0    1    1 -0.2987   2.40   0.00   0.00   0.00   0.00   0.00   0.01
2011   2 13 15    4.87   -1.49    1.46  -334.6    -3.7   -19.0  11.09   56842.    6.0    1    1 -0.2957   2.41   0.00   0.00   0.00   0.00   0.00   0.01
2011   2 13 20    4.81   -0.69    0.63  -335.1    -6.0   -22.0  11.91   58537.    6.0    1    1 -0.2928   2.60   0.00   0.00   0.00   0.00   0.00   0.01
2011   2 13 25    5.62    0.29   -0.25  -333.2    -1.4   -22.4  11.53   56674.    6.0    1    1 -0.2899   2.49   0.01   0.01   0.00   0.00   0.01   0.04
2011   2 13 30    6.01    0.83   -0.23  -333.2    -5.0   -25.9  10.52   57753.    6.0    1    1 -0.2870   2.28   0.01   0.01   0.00   0.00   0.02   0.06
2011   2 13 35    6.05    0.36   -0.39  -338.8    -9.5   -23.6  10.25   51250.    7.0    1    1 -0.2843   2.29   0.01   0.02   0.00   0.00   0.04   0.09
2011   2 13 40    5.99    0.74   -0.88  -337.8    -9.5   -22.1  10.40   54856.    7.0    1    1 -0.2815   2.31   0.02   0.04   0.00   0.01   0.07   0.14
2011   2 13 45    5.99    0.55   -1.15  -339.6    -7.0   -20.6  10.46   56764.    7.0    1    1 -0.2789   2.35   0.03   0.06   0.00   0.02   0.10   0.20
2011   2 13 50    6.08    0.42   -1.20  -334.4    -3.2   -22.6   9.64   49399.    6.0    1    1 -0.2763   2.10   0.04   0.08   0.00   0.03   0.13   0.24
2011   2 13 55    6.47    0.93   -1.31  -334.9    -1.8   -21.5   9.44   50494.    5.0    1    1 -0.2737   2.06   0.05   0.10   0.00   0.03   0.15   0.29
2011   2 14  0    6.34    1.04   -1.41  -340.4    -3.2   -21.4  10.05   57240.    4.0    1    1 -0.2712   2.26   0.06   0.12   0.00   0.04   0.18   0.34
2011   2 14  5    6.16    1.57   -1.26  -337.3    -3.8   -24.4  10.16   60018.    3.0    1    1 -0.2688   2.25   0.07   0.14   0.00   0.05   0.21   0.38
2011   2 14 10    5.88    1.20   -1.59  -338.2    -2.4   -24.2  10.51   58118.    3.0    1    1 -0.2664   2.34   0.08   0.16   0.00   0.06   0.23   0.43
2011   2 14 15    5.64    1.42   -1.36  -341.7    -3.0   -22.2  11.12   57625.    3.0    1    1 -0.2641   2.53   0.09   0.18   0.00   0.07   0.26   0.48
2011   2 14 20    5.95    1.81   -0.80  -338.5    -3.7   -19.5  10.98   56007.    3.0    1    1 -0.2618   2.45   0.09   0.19   0.00   0.07   0.26   0.51
2011   2 14 25    5.67    1.08   -1.12  -333.7    -0.4   -21.6  11.55   53250.    4.0    1    1 -0.2596   2.50   0.10   0.20   0.00   0.07   0.28   0.54
2011   2 14 30    4.97   -1.07   -3.07  -333.7    -1.4   -27.6   9.71   43518.    3.0    1    1 -0.2575   2.11   0.12   0.24   0.01   0.10   0.32   0.61
2011   2 14 35    4.86   -1.10   -3.48  -337.8    -5.7   -21.9   9.94   61450.    3.0    1    1 -0.2554   2.21   0.15   0.29   0.01   0.13   0.37   0.68
2011   2 14 40    5.08   -0.30   -3.08  -337.3    -5.2   -35.1   9.61   43616.    3.0    1    1 -0.2534   2.14   0.17   0.33   0.01   0.15   0.41   0.73
2011   2 14 45    4.28   -0.51   -4.01  -338.9   -10.8   -34.8   9.44   49348.    2.0    1    1 -0.2515   2.12   0.19   0.38   0.01   0.19   0.46   0.79
2011   2 14 50    5.00   -0.75   -3.20  -335.2    -4.5   -30.0   9.29   49972.    1.0    1    1 -0.2496   2.04   0.21   0.41   0.01   0.21   0.49   0.84
2011   2 14 55    4.84   -1.89   -3.28  -335.3    -6.3   -28.7   9.29   52734.    1.0    1    1 -0.2478   2.04   0.23   0.44   0.01   0.23   0.52   0.88
2011   2 15  0    5.05   -1.98   -3.15  -333.0    -6.4   -31.1   9.05   46746.    0.0    1    1 -0.2461   1.96   0.25   0.47   0.01   0.25   0.54   0.91
2011   2 15  5    4.94   -1.64   -3.44  -334.0    -4.5   -30.4   9.40   49204.    0.0    1    1 -0.2444   2.05   0.27   0.51   0.02   0.27   0.57   0.95
2011   2 15 10    4.87   -1.04   -3.87  -337.1    -0.4   -30.9   9.11   39897.    0.0    1    1 -0.2428   2.02   0.29   0.54   0.02   0.29   0.60   0.99
2011   2 15 15    4.91   -0.97   -3.93  -336.4    -1.7   -30.9   9.21   40151.    0.0    1    1 -0.2413   2.04   0.31   0.58   0.02   0.32   0.63   1.03
2011   2 15 20    5.12   -0.98   -3.70  -334.8    -2.2   -30.5   9.16   40936.    0.0    1    1 -0.2398   2.01   0.33   0.61   0.02   0.34   0.65   1.06
2011   2 15 25    4.48    0.00   -4.28  -336.2     2.0   -32.3  10.21   47419.   -1.0    1    1 -0.2385   2.26   0.35   0.65   0.02   0.37   0.68   1.11
2011   2 15 30    4.60   -0.33   -3.86  -337.0     0.8   -25.5  10.64   50280.   -1.0    1    1 -0.2372   2.35   0.37   0.68   0.03   0.39   0.71   1.17
2011   2 15 35    5.41   -2.25   -2.45  -331.6    -8.0   -26.7   9.22   49522.   -2.0    1    1 -0.2359   1.98   0.38   0.69   0.03   0.40   0.70   1.17
2011   2 15 40    5.69   -2.20   -2.60  -334.0    -4.5   -28.2   9.23   45119.   -2.0    1    1 -0.2348   2.01   0.39   0.70   0.03   0.40   0.70   1.17
2011   2 15 45    5.56   -1.81   -2.87  -331.9    -5.2   -23.2   8.96   52727.   -2.0    1    1 -0.2337   1.92   0.40   0.71   0.03   0.41   0.70   1.18
2011   2 15 50    5.61   -1.99   -2.74  -331.2    -9.3   -26.1   8.81   44408.   -2.0    1    1 -0.2327   1.89   0.40   0.72   0.03   0.41   0.70   1.18
2011   2 15 55    5.61   -2.73   -2.02  -331.6    -7.3   -26.5   9.26   49142.   -2.0    1    1 -0.2317   1.99   0.41   0.71   0.03   0.41   0.69   1.17
2011   2 16  0    5.29   -2.48   -1.97  -329.9    -9.4   -25.5   9.79   54419.   -1.0    1    1 -0.2309   2.08   0.41   0.71   0.03   0.40   0.68   1.17
2011   2 16  5    5.75   -2.22   -1.49  -329.8    -5.9   -24.5   9.43   55305.   -1.0    1    1 -0.2301   2.00   0.41   0.70   0.03   0.40   0.66   1.15
2011   2 16 10    5.28   -2.76   -1.67  -329.8    -2.8   -25.4   9.59   56301.   -1.0    1    1 -0.2294   2.03   0.41   0.69   0.03   0.39   0.64   1.14
2011   2 16 15    4.96   -3.06   -1.86  -329.7   -10.2   -25.4   9.31   57702.   -1.0    1    1 -0.2287   1.97   0.41   0.69   0.03   0.38   0.63   1.13
2011   2 16 20    4.76   -3.01   -1.13  -333.7    -4.7   -24.3   9.64   52612.   -1.0    1    1 -0.2282   2.09   0.41   0.68   0.03   0.37   0.61   1.11
2011   2 16 25    4.05   -3.15   -1.51  -330.9   -12.6   -23.6   9.67   61300.   -1.0    1    1 -0.2277   2.06   0.41   0.67   0.03   0.37   0.60   1.10
2011   2 16 30    3.89   -3.99   -0.49  -331.5   -10.7   -30.7   9.68   65257.   -1.0    1    1 -0.2273   2.08   0.40   0.64   0.03   0.35   0.56   1.06
2011   2 16 35    4.02   -4.10   -2.50  -337.1    -3.8   -44.3   7.81   53091.   -1.0    1    1 -0.2270   1.75   0.41   0.65   0.03   0.36   0.57   1.06
2011   2 16 40    4.50   -4.65   -1.54  -337.5    -7.3   -36.3   7.60   50038.   -2.0    1    1 -0.2267   1.70   0.41   0.64   0.03   0.35   0.56   1.04
2011   2 16 45    4.29   -5.01   -1.66  -337.2    -6.0   -30.9   8.24   53481.   -3.0    1    1 -0.2266   1.83   0.41   0.63   0.03   0.35   0.55   1.03
2011   2 16 50    4.61   -5.18   -0.85  -337.1    -3.8   -24.2   8.30   68713.   -3.0    1    1 -0.2265   1.84   0.40   0.62   0.03   0.33   0.53   1.00
2011   2 16 55    4.84   -4.63   -0.64  -343.9    -2.8   -30.0   7.64   60412.   -3.0    1    1 -0.2264   1.76   0.39   0.59   0.03   0.32   0.50   0.96
2011   2 17  0    4.96   -3.70   -0.53  -338.5    -2.7   -27.4   8.00   54482.   -2.0    1    1 -0.2265   1.79   0.39   0.57   0.03   0.31   0.47   0.93
