IYEAR IDAY IHOUR MIN BXGSM BYGSM BZGSM VXGSE VYGSE VZGSE DEN  TEMP  SYMH    IMFFLAG   ISWFLAG TILT  Pdyn  W1   W2   W3   W4   W5   W6
2013   1  4 35    2.33   -1.90    0.64  -348.7    -2.6    -5.7   1.88   22255.   -2.0    1    1 -0.5719   0.44   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  4 40    2.35   -1.83    0.65  -348.7    -3.8    -4.2   2.14   26340.   -2.0    1    1 -0.5722   0.50   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  4 45    2.20   -1.93    0.60  -350.9    -1.7    -6.9   2.64   33957.   -2.0    1    1 -0.5724   0.63   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  4 50    2.16   -1.98    0.49  -352.7     3.5   -11.3   2.47   32082.   -1.0    1    1 -0.5725   0.60   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  4 55    2.23   -1.94    0.45  -352.5     0.9    -9.0   2.38   27403.   -1.0    1    1 -0.5725   0.57   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  5  0    2.30   -1.93    0.28  -351.2    -3.4    -2.6   2.48   28186.   -1.0    1    1 -0.5724   0.59   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  5  5    2.19   -1.98    0.50  -352.3    -3.1   -10.0   2.31   26779.   -1.0    1    1 -0.5722   0.56   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  5 10    2.22   -1.97    0.24  -350.9    -1.1    -8.1   2.66   26279.   -1.0    1    1 -0.5720   0.64   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  5 15    2.48   -1.45    0.83  -349.8    -5.9   -10.1   2.27   23822.   -1.0    1    1 -0.5716   0.54   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  5 20    2.68   -0.95    1.11  -348.3     2.9    -2.2   2.68   28477.    0.0    1    1 -0.5712   0.63   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  5 25    2.64   -1.08    1.15  -346.5    -0.9    -3.3   2.65   29584.   -1.0    1    1 -0.5707   0.62   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  5 30    2.64   -1.16    1.07  -345.6     5.0    -9.8   2.56   30789.   -1.0    1    1 -0.5701   0.59   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  5 35    2.63   -1.15    0.94  -342.6    -5.8   -11.1   2.67   25373.   -1.0    1    1 -0.5694   0.61   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  5 40    2.55   -1.31    0.81  -345.9    -1.7    -8.0   2.86   27681.   -2.0    1    1 -0.5686   0.66   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  5 45    2.58   -1.34    0.80  -343.4     7.4   -12.5   3.00   27152.   -2.0    1    1 -0.5677   0.69   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  5 50    2.50   -1.32    0.94  -343.7     9.2    -8.9   3.21   27046.   -1.0    1    1 -0.5668   0.74   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  5 55    2.42   -1.39    1.03  -343.7    -1.5    -8.6   3.21   27012.   -1.0    1    1 -0.5657   0.74   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  6  0    2.49   -1.44    0.87  -342.5   -10.2   -10.1   2.84   38420.   -1.0    1    1 -0.5646   0.65   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  6  5    2.65   -1.46    0.72  -343.4    -4.5   -11.6   2.86   34340.   -1.0    1    1 -0.5634   0.65   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  6 10    2.67   -1.48    0.69  -342.7    -5.8   -11.5   2.75   35343.   -1.0    1    1 -0.5621   0.63   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  6 15    2.57   -1.55    0.81  -344.8     3.1   -10.9   2.75   25178.   -1.0    1    1 -0.5607   0.63   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  6 20    2.48   -1.56    0.90  -343.4     6.4   -11.4   3.18   23337.   -1.0    1    1 -0.5593   0.73   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  6 25    2.50   -1.47    0.97  -344.3     5.5    -8.9   3.13   23814.    0.0    1    1 -0.5577   0.72   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  6 30    2.53   -1.41    0.79  -343.7     5.2   -10.3   3.13   24819.    0.0    1    2 -0.5561   0.72   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  6 35    2.54   -1.39    0.82  -343.0     4.8   -11.8   3.12   25823.    0.0    1    2 -0.5544   0.71   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  6 40    2.48   -1.38    0.93  -342.4     4.5   -13.2   3.12   26828.   -1.0    1    1 -0.5527   0.71   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  6 45    2.46   -1.42    0.96  -342.4     4.6   -12.1   3.10   26588.    0.0    1    1 -0.5508   0.70   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  6 50    2.54   -1.42    0.74  -340.5     2.3    -9.9   2.97   29838.    0.0    1    1 -0.5489   0.67   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  6 55    2.62   -1.32    0.70  -341.4     5.5   -12.8   2.95   29524.    0.0    1    1 -0.5469   0.67   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  7  0    2.52   -1.58    0.57  -342.1     2.6   -14.7   2.89   27563.    0.0    1    1 -0.5448   0.66   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  7  5    2.38   -1.80    0.37  -341.1    -4.6   -14.7   3.01   26534.    1.0    1    1 -0.5427   0.68   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  7 10    2.30   -1.88    0.28  -341.6     0.2   -14.3   3.17   26829.    1.0    1    1 -0.5405   0.72   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  7 15    2.49   -1.60    0.32  -340.8    -1.2   -10.6   3.18   28153.    1.0    1    1 -0.5382   0.72   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  7 20    2.52   -1.55    0.32  -339.2    -0.1   -14.8   3.21   28632.    1.0    1    1 -0.5358   0.72   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  7 25    2.40   -1.72    0.31  -339.0     0.5   -15.2   3.15   28512.    1.0    1    1 -0.5334   0.70   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  7 30    2.28   -1.91    0.58  -339.1    -3.1   -13.3   3.00   28455.    1.0    1    1 -0.5310   0.67   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  7 35    2.28   -1.89    0.46  -340.3     3.3   -13.3   2.97   26180.    1.0    1    1 -0.5284   0.67   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  7 40    2.35   -1.84    0.59  -339.4     1.7   -14.7   2.89   27514.    2.0    1    1 -0.5258   0.65   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  7 45    2.23   -1.90    0.72  -340.5     2.1   -15.3   2.96   26406.    2.0    1    1 -0.5231   0.67   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  7 50    2.24   -1.86    0.77  -340.4    -3.0   -13.4   3.10   25148.    2.0    1    1 -0.5204   0.70   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  7 55    2.34   -1.75    0.82  -339.1     0.5   -14.0   2.79   26320.    2.0    1    1 -0.5176   0.62   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  8  0    2.39   -1.64    0.85  -340.5     6.4   -13.6   2.60   27474.    2.0    1    1 -0.5148   0.58   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  8  5    2.48   -1.54    0.77  -338.1     5.9   -11.5   2.84   28894.    2.0    1    1 -0.5119   0.63   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  8 10    2.67   -0.92    1.02  -338.7     8.0   -10.5   2.67   30303.    1.0    1    1 -0.5090   0.59   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  8 15    2.75   -0.85    1.02  -338.1     4.6   -11.8   2.59   32004.    1.0    1    1 -0.5060   0.57   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  8 20    2.74   -1.06    0.88  -337.4    11.4   -12.3   2.61   30827.    1.0    1    1 -0.5029   0.58   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  8 25    2.73   -1.25    0.69  -336.4    13.1   -11.1   2.70   31179.    1.0    1    1 -0.4998   0.59   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  8 30    2.72   -1.02    0.78  -337.7    10.5   -12.0   2.71   32317.    1.0    1    1 -0.4967   0.60   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  8 35    2.78   -0.78    0.86  -337.2    13.4   -12.6   2.69   32673.    1.0    1    1 -0.4935   0.59   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  8 40    2.79   -0.87    0.82  -334.5    13.7   -11.8   2.61   31094.    0.0    1    1 -0.4903   0.57   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  8 45    2.76   -0.96    0.78  -334.7     4.0   -12.1   2.67   30384.    0.0    1    1 -0.4870   0.58   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  8 50    2.70   -1.08    0.70  -335.6     5.7   -11.5   2.66   30174.    0.0    1    1 -0.4837   0.58   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  8 55    2.69   -1.08    0.72  -336.3     3.2   -11.5   2.73   31345.    0.0    1    1 -0.4804   0.60   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  9  0    3.21   -1.14    0.92  -340.3    10.2   -30.2   2.17   27882.   -1.0    1    1 -0.4770   0.49   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  9  5    3.22   -1.06    0.89  -340.6    12.5   -31.7   2.41   25304.   -1.0    1    1 -0.4736   0.55   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  9 10    3.18   -0.92    0.99  -341.0    13.5   -28.4   2.36   32041.    0.0    1    1 -0.4702   0.54   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  9 15    3.06   -1.20    1.07  -341.8    12.5   -29.9   2.41   26076.    0.0    1    1 -0.4667   0.55   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  9 20    3.11   -1.06    1.02  -341.9    14.1   -27.4   2.21   28990.    0.0    1    1 -0.4632   0.50   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  9 25    3.13   -0.92    1.06  -341.2    15.2   -28.4   2.35   29900.    0.0    1    1 -0.4596   0.53   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  9 30    3.14   -1.19    0.84  -341.4    13.7   -31.9   2.34   24066.    0.0    1    1 -0.4561   0.53   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  9 35    3.16   -1.29    0.68  -340.2    10.9   -32.1   2.35   23942.    0.0    1    1 -0.4525   0.53   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  9 40    2.85   -1.60    0.18  -345.0     7.6   -36.9   2.57   20145.   -1.0    1    1 -0.4489   0.60   0.00   0.00   0.00   0.00   0.00   0.00
2013   1  9 45    2.72   -1.74   -0.15  -343.9     9.0   -40.7   2.66   20764.   -2.0    1    1 -0.4453   0.62   0.00   0.00   0.00   0.00   0.01   0.00
2013   1  9 50    2.67   -1.78   -0.41  -343.2     8.3   -39.7   2.65   21009.   -2.0    1    1 -0.4417   0.61   0.00   0.01   0.00   0.00   0.02   0.01
2013   1  9 55    2.74   -1.70   -0.40  -343.0     7.5   -39.9   2.55   21350.   -2.0    1    1 -0.4380   0.59   0.01   0.01   0.00   0.00   0.02   0.02
2013   1 10  0    2.90   -1.61    0.07  -341.4     8.7   -39.8   2.40   20694.   -2.0    1    1 -0.4343   0.55   0.01   0.01   0.00   0.00   0.02   0.02
2013   1 10  5    2.94   -1.65    0.23  -339.8     8.4   -36.7   2.44   20712.   -2.0    1    1 -0.4307   0.55   0.01   0.01   0.00   0.00   0.02   0.01
2013   1 10 10    2.92   -1.68    0.15  -341.3     9.0   -37.3   2.21   19922.   -3.0    1    1 -0.4270   0.51   0.00   0.01   0.00   0.00   0.02   0.01
2013   1 10 15    2.98   -1.65    0.12  -339.8     8.4   -38.4   2.38   20812.   -3.0    1    1 -0.4233   0.54   0.00   0.01   0.00   0.00   0.02   0.01
2013   1 10 20    3.00   -1.66    0.17  -338.5     7.0   -35.0   2.31   23014.   -3.0    1    1 -0.4196   0.52   0.00   0.01   0.00   0.00   0.02   0.01
2013   1 10 25    3.08   -1.63    0.11  -339.6     7.0   -36.2   2.35   21806.   -3.0    1    1 -0.4158   0.53   0.00   0.01   0.00   0.00   0.01   0.01
2013   1 10 30    3.09   -1.69    0.04  -340.6     7.8   -37.5   2.30   19070.   -3.0    1    1 -0.4121   0.52   0.00   0.01   0.00   0.00   0.01   0.01
2013   1 10 35    3.12   -1.71    0.01  -339.9     8.1   -37.1   2.13   19853.   -3.0    1    1 -0.4084   0.48   0.00   0.01   0.00   0.00   0.01   0.01
2013   1 10 40    3.11   -1.69   -0.06  -338.8     7.9   -38.0   2.24   18747.   -3.0    1    1 -0.4047   0.50   0.00   0.01   0.00   0.00   0.01   0.01
2013   1 10 45    3.09   -1.51   -0.12  -339.7     9.3   -39.0   2.49   19549.   -3.0    1    1 -0.4010   0.56   0.01   0.01   0.00   0.00   0.02   0.01
2013   1 10 50    3.20   -1.32    0.08  -340.6    11.4   -36.5   2.33   20268.   -3.0    1    1 -0.3972   0.53   0.00   0.01   0.00   0.00   0.01   0.01
2013   1 10 55    3.16   -1.31    0.27  -340.5    10.6   -35.8   2.35   23521.   -3.0    1    1 -0.3935   0.53   0.00   0.01   0.00   0.00   0.01   0.01
2013   1 11  0    3.15   -1.36    0.33  -340.7    11.2   -36.9   2.22   22118.   -3.0    1    1 -0.3898   0.51   0.00   0.01   0.00   0.00   0.01   0.01
2013   1 11  5    3.14   -1.35    0.33  -340.6    11.1   -36.9   2.21   21985.   -3.0    1    1 -0.3861   0.50   0.00   0.01   0.00   0.00   0.01   0.01
2013   1 11 10    3.14   -1.32    0.34  -340.6    11.9   -36.6   2.22   23476.   -3.0    1    1 -0.3824   0.51   0.00   0.01   0.00   0.00   0.01   0.01
2013   1 11 15    3.17   -1.32    0.30  -339.5     9.5   -35.9   2.26   24810.   -3.0    1    1 -0.3787   0.51   0.00   0.01   0.00   0.00   0.01   0.01
2013   1 11 20    3.17   -1.22    0.32  -339.1    10.3   -35.5   2.40   23605.   -3.0    1    1 -0.3751   0.54   0.00   0.01   0.00   0.00   0.01   0.01
2013   1 11 25    3.25   -0.93    0.55  -338.9    11.9   -36.1   2.13   29094.   -3.0    1    1 -0.3714   0.48   0.00   0.00   0.00   0.00   0.01   0.01
2013   1 11 30    3.28   -0.81    0.73  -338.2    12.0   -34.6   2.13   35878.   -3.0    1    1 -0.3678   0.48   0.00   0.00   0.00   0.00   0.01   0.01
2013   1 11 35    3.34   -0.65    0.74  -337.3    12.9   -31.4   2.19   37202.   -2.0    1    1 -0.3642   0.49   0.00   0.00   0.00   0.00   0.01   0.01
2013   1 11 40    3.26   -0.92    0.62  -337.8    12.6   -33.5   2.20   34758.   -2.0    1    1 -0.3606   0.49   0.00   0.00   0.00   0.00   0.01   0.01
2013   1 11 45    3.18   -1.08    0.57  -337.5    11.3   -34.7   2.08   30460.   -2.0    1    1 -0.3570   0.46   0.00   0.00   0.00   0.00   0.01   0.01
2013   1 11 50    3.11   -1.17    0.58  -337.6    11.6   -32.8   2.07   31510.   -2.0    1    1 -0.3535   0.46   0.00   0.00   0.00   0.00   0.00   0.01
2013   1 11 55    3.10   -1.18    0.64  -336.7    12.3   -34.5   2.17   29803.   -2.0    1    1 -0.3499   0.48   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 12  0    3.07   -1.23    0.61  -336.9     9.8   -30.0   2.31   25104.   -2.0    1    1 -0.3464   0.51   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 12  5    3.05   -1.39    0.39  -337.6    10.4   -31.9   2.13   26521.   -1.0    1    1 -0.3429   0.47   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 12 10    3.13   -1.33    0.57  -337.6    11.0   -33.1   1.94   26870.   -1.0    1    1 -0.3395   0.43   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 12 15    3.04   -1.42    0.27  -337.2     9.2   -33.5   2.13   26047.   -1.0    1    1 -0.3361   0.47   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 12 20    3.06   -1.38    0.35  -336.9    10.9   -34.4   2.06   27004.   -1.0    1    1 -0.3327   0.46   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 12 25    2.86   -1.53    0.96  -337.4    10.9   -31.2   2.26   23209.   -1.0    1    1 -0.3293   0.50   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 12 30    2.98   -1.44    0.84  -338.6    11.4   -30.5   1.96   25755.    0.0    1    1 -0.3260   0.44   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 12 35    3.04   -1.41    0.64  -338.0    11.1   -30.5   2.01   29246.    0.0    1    1 -0.3227   0.45   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 12 40    3.11   -1.39    0.49  -337.2    10.8   -34.5   2.07   25953.    0.0    1    1 -0.3195   0.46   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 12 45    3.10   -1.35    0.30  -338.7    11.9   -34.9   1.94   25969.    0.0    1    1 -0.3163   0.44   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 12 50    3.07   -1.32    0.12  -338.1    11.0   -34.4   2.05   24715.    0.0    1    1 -0.3131   0.46   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 12 55    3.07   -1.34    0.22  -336.9    10.8   -34.0   1.84   31117.    0.0    1    1 -0.3100   0.41   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 13  0    3.14   -1.28    0.26  -337.3    10.3   -34.1   1.92   28680.    0.0    1    1 -0.3069   0.43   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 13  5    3.13   -1.29    0.35  -335.3     9.7   -33.0   1.93   32215.    1.0    1    1 -0.3038   0.42   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 13 10    3.07   -1.33    0.33  -336.2     9.8   -32.9   1.81   28885.    1.0    1    1 -0.3009   0.40   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 13 15    3.10   -1.37    0.33  -335.6    11.6   -35.9   1.85   29633.    1.0    1    1 -0.2979   0.41   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 13 20    2.98   -1.42    0.44  -335.7    10.8   -33.6   1.88   27944.    1.0    1    1 -0.2950   0.41   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 13 25    2.86   -1.53    0.73  -335.8    10.2   -32.3   1.93   28141.    1.0    1    1 -0.2922   0.43   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 13 30    3.10   -1.05   -0.03  -336.1    12.2   -32.4   2.02   30278.    1.0    1    1 -0.2894   0.45   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 13 35    3.18   -0.80   -0.68  -332.9    11.4   -35.9   1.90   26202.    1.0    1    1 -0.2866   0.41   0.01   0.01   0.00   0.00   0.01   0.01
2013   1 13 40    3.20   -0.86   -0.57  -332.9    12.3   -35.6   1.84   27691.    1.0    1    1 -0.2839   0.40   0.01   0.01   0.00   0.00   0.02   0.01
2013   1 13 45    3.11   -0.95   -0.42  -334.5    10.6   -33.2   2.17   24712.    1.0    1    1 -0.2813   0.48   0.01   0.01   0.00   0.00   0.03   0.02
2013   1 13 50    3.09   -0.79   -0.56  -332.2    13.8   -38.2   2.03   27194.    1.0    1    1 -0.2787   0.44   0.01   0.02   0.00   0.01   0.04   0.02
2013   1 13 55    3.15   -0.77   -0.35  -334.3    14.4   -38.6   2.06   25547.    1.0    1    1 -0.2761   0.45   0.01   0.02   0.00   0.01   0.05   0.02
2013   1 14  0    2.95   -1.00    0.06  -332.2    13.2   -35.8   1.93   26864.    1.0    1    1 -0.2737   0.42   0.01   0.02   0.00   0.01   0.04   0.02
2013   1 14  5    2.65   -1.16    0.64  -330.7    11.1   -35.5   2.07   29112.    1.0    1    1 -0.2712   0.44   0.01   0.02   0.00   0.01   0.04   0.02
2013   1 14 10    2.38   -1.44    1.23  -330.0     9.1   -29.3   1.89   34495.    1.0    1    1 -0.2689   0.40   0.01   0.02   0.00   0.01   0.03   0.02
2013   1 14 15    2.42   -1.27    1.37  -328.9     9.8   -27.4   1.86   35928.    1.0    1    1 -0.2666   0.39   0.01   0.02   0.00   0.01   0.03   0.02
2013   1 14 20    2.52   -1.14    1.37  -327.6    10.8   -26.7   2.04   35103.    1.0    1    1 -0.2643   0.43   0.01   0.02   0.00   0.00   0.03   0.02
2013   1 22 30    2.25   -2.00    0.59  -309.7   -14.4   -18.7   3.41   17120.    3.0    1    1 -0.3764   0.64   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 22 35    2.22   -2.05    0.69  -309.7   -12.7   -16.3   3.35   15827.    3.0    1    1 -0.3801   0.63   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 22 40    2.16   -2.14    0.72  -308.3   -11.5   -15.7   3.35   16386.    3.0    1    1 -0.3838   0.62   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 22 45    2.14   -2.16    0.66  -307.2   -11.5   -16.9   3.54   18609.    3.0    1    1 -0.3875   0.65   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 22 50    2.18   -2.02    0.79  -306.9   -11.0   -16.7   3.47   17544.    3.0    1    1 -0.3911   0.64   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 22 55    2.16   -1.94    0.93  -306.3   -11.0   -15.4   3.55   18062.    3.0    1    1 -0.3948   0.65   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 23  0    2.08   -2.01    0.73  -306.2   -11.2   -16.3   3.59   19018.    4.0    1    1 -0.3986   0.65   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 23  5    2.12   -2.08    0.71  -306.3   -12.5   -17.4   3.50   17900.    4.0    1    1 -0.4023   0.64   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 23 10    2.20   -2.08    0.83  -305.9   -10.8   -16.8   3.43   17627.    4.0    1    1 -0.4060   0.62   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 23 15    2.15   -1.85    1.02  -305.6   -10.6   -16.7   3.45   17836.    4.0    1    1 -0.4097   0.63   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 23 20    2.19   -1.73    1.02  -305.3   -11.8   -15.8   3.66   18215.    5.0    1    1 -0.4134   0.66   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 23 25    2.18   -1.92    0.90  -305.2   -10.7   -16.6   3.57   19744.    5.0    1    1 -0.4171   0.65   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 23 30    2.10   -1.60    1.20  -305.2   -11.6   -16.2   3.64   19828.    5.0    1    2 -0.4208   0.66   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 23 35    2.09   -1.62    1.22  -305.2   -12.4   -15.9   3.71   19912.    5.0    1    2 -0.4245   0.67   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 23 40    2.09   -1.59    1.22  -305.2   -13.3   -15.5   3.78   19996.    5.0    1    1 -0.4282   0.69   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 23 45    2.06   -1.60    1.23  -305.0   -12.8   -15.6   3.79   20126.    5.0    1    2 -0.4319   0.69   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 23 50    2.16   -1.52    1.23  -304.9   -12.3   -15.7   3.80   20257.    5.0    1    2 -0.4355   0.69   0.00   0.00   0.00   0.00   0.00   0.00
2013   1 23 55    2.06   -1.68    1.19  -304.7   -11.9   -15.7   3.80   20388.    5.0    1    2 -0.4392   0.69   0.00   0.00   0.00   0.00   0.00   0.00
2013   2  0  0    2.07   -1.70    1.23  -304.5   -11.4   -15.8   3.81   20518.    5.0    1    1 -0.4428   0.69   0.00   0.00   0.00   0.00   0.00   0.00
2013   2  0  5    2.09   -1.69    1.19  -304.3   -12.4   -15.5   3.83   20869.    6.0    1    1 -0.4464   0.69   0.00   0.00   0.00   0.00   0.00   0.00
2013   2  0 10    2.01   -1.79    1.15  -304.8   -11.6   -15.4   3.74   20207.    6.0    1    1 -0.4500   0.68   0.00   0.00   0.00   0.00   0.00   0.00
2013   2  0 15    1.98   -1.82    1.16  -305.2   -11.9   -16.6   3.93   21373.    6.0    1    1 -0.4536   0.71   0.00   0.00   0.00   0.00   0.00   0.00
2013   2  0 20    2.07   -0.87    1.77  -306.9    -8.7   -18.5   3.78   20834.    6.0    1    1 -0.4572   0.69   0.00   0.00   0.00   0.00   0.00   0.00
2013   2  0 25    2.68   -1.17    1.26  -306.5   -10.0   -20.0   3.91   23785.    6.0    1    1 -0.4607   0.72   0.00   0.00   0.00   0.00   0.00   0.00
2013   2  0 30    2.67   -1.43    0.99  -306.2   -10.3   -18.9   3.87   24304.    6.0    1    1 -0.4642   0.71   0.00   0.00   0.00   0.00   0.00   0.00
2013   2  0 35    2.66   -1.36    0.93  -306.0   -10.4   -19.0   4.05   24230.    6.0    1    1 -0.4677   0.74   0.00   0.00   0.00   0.00   0.00   0.00
