IYEAR IDAY IHOUR MIN BXGSM BYGSM BZGSM VXGSE VYGSE VZGSE DEN  TEMP  SYMH    IMFFLAG   ISWFLAG TILT  Pdyn  W1   W2   W3   W4   W5   W6
2018   2 22 20   -2.83    2.64    2.41  -398.7    12.8    10.8   5.89   54928.   -3.0    1    1 -0.3673   1.82   0.00   0.00   0.00   0.00   0.00   0.00
2018   2 22 25   -1.64    2.70    2.22  -400.1    13.8    10.7   6.41   48182.   -1.0    1    1 -0.3709   1.99   0.00   0.00   0.00   0.00   0.00   0.00
2018   2 22 30   -1.86    2.77    2.14  -401.5    13.0    10.1   6.51   46077.   -1.0    1    1 -0.3744   2.04   0.00   0.00   0.00   0.00   0.00   0.00
2018   2 22 35   -1.73    2.54    2.17  -401.9    13.5     9.1   6.66   44114.   -2.0    1    1 -0.3779   2.09   0.00   0.00   0.00   0.00   0.00   0.00
2018   2 22 40   -1.41    2.23    2.40  -395.3    17.1     9.2   5.72   45829.   -2.0    1    1 -0.3815   1.73   0.00   0.00   0.00   0.00   0.00   0.00
2018   2 22 45   -1.41    2.70    1.83  -397.0    16.5     9.6   6.36   45700.   -2.0    1    1 -0.3851   1.95   0.00   0.00   0.00   0.00   0.00   0.00
2018   2 22 50   -1.77    2.76    1.24  -394.6    19.5    11.0   6.47   56199.   -1.0    1    1 -0.3887   1.96   0.00   0.00   0.00   0.00   0.00   0.00
2018   2 22 55   -1.55    2.86    1.29  -398.5    16.3    10.2   6.52   44585.   -1.0    1    1 -0.3922   2.01   0.00   0.00   0.00   0.00   0.00   0.00
2018   2 23  0   -0.29    2.54    1.45  -400.1    14.0     9.1   6.87   42996.   -1.0    1    1 -0.3958   2.13   0.00   0.00   0.00   0.00   0.00   0.00
2018   2 23  5    0.53    2.27    1.26  -399.5    14.8     9.7   6.80   41432.    0.0    1    1 -0.3994   2.11   0.00   0.00   0.00   0.00   0.00   0.00
2018   2 23 10    1.89    1.59    1.57  -397.2    12.1     9.7   6.89   39851.    0.0    1    1 -0.4030   2.11   0.00   0.00   0.00   0.00   0.00   0.00
2018   2 23 15    2.63    0.94    1.96  -394.1    12.2     9.6   6.56   41792.    0.0    1    1 -0.4066   1.98   0.00   0.00   0.00   0.00   0.00   0.00
2018   2 23 20    2.68    1.03    2.01  -394.5    10.7     9.1   6.62   40814.    0.0    1    1 -0.4103   2.00   0.00   0.00   0.00   0.00   0.00   0.00
2018   2 23 25    2.67    1.07    1.99  -394.2    11.9     9.9   6.75   40474.   -1.0    1    1 -0.4138   2.04   0.00   0.00   0.00   0.00   0.00   0.00
2018   2 23 30    2.55    1.27    1.92  -395.0    12.4     9.7   6.67   40992.   -1.0    1    1 -0.4174   2.02   0.00   0.00   0.00   0.00   0.00   0.00
2018   2 23 35    2.35    1.65    1.65  -395.6    12.9     9.9   6.82   45603.   -1.0    1    1 -0.4210   2.07   0.00   0.00   0.00   0.00   0.00   0.00
2018   2 23 40    1.71    2.26    1.44  -393.0    13.0     9.9   6.97   47455.   -1.0    1    1 -0.4246   2.09   0.00   0.00   0.00   0.00   0.00   0.00
2018   2 23 45   -0.02    2.48    0.86  -387.8    12.5    10.4   7.01   43002.   -1.0    1    1 -0.4282   2.05   0.00   0.00   0.00   0.00   0.00   0.00
2018   2 23 50   -1.01    1.99   -0.17  -373.6    19.4    14.1   7.73   48630.   -1.0    1    1 -0.4317   2.10   0.00   0.00   0.00   0.00   0.01   0.02
2018   2 23 55   -1.19    2.22   -0.14  -374.5    18.6    14.4   7.83   50757.   -2.0    1    1 -0.4353   2.14   0.00   0.01   0.00   0.00   0.02   0.04
2018   3  0  0   -2.19    2.42   -0.04  -380.9    18.8    13.4   7.26   51487.   -2.0    1    1 -0.4388   2.05   0.00   0.01   0.00   0.00   0.02   0.04
2018   3  0  5   -2.74    2.21    0.26  -385.9    19.2    13.2   7.19   55724.   -2.0    1    1 -0.4423   2.08   0.00   0.01   0.00   0.00   0.02   0.04
2018   3  0 10   -2.46    1.97    0.61  -385.4    17.2    12.3   7.14   52919.   -2.0    1    1 -0.4458   2.06   0.00   0.01   0.00   0.00   0.02   0.04
2018   3  0 15    0.76    2.04    2.32  -385.3    11.7    10.4   7.60   43035.   -2.0    1    1 -0.4493   2.19   0.00   0.01   0.00   0.00   0.02   0.04
2018   3  0 20   -0.93    2.59    1.59  -382.7    12.3    12.6   6.97   39478.    0.0    1    1 -0.4528   1.98   0.00   0.01   0.00   0.00   0.01   0.03
2018   3  0 25   -2.88    1.93    0.12  -379.7    13.1    12.9   7.60   56429.    0.0    1    1 -0.4562   2.13   0.00   0.01   0.00   0.00   0.01   0.03
2018   3  0 30   -3.48    1.15   -0.43  -383.4    16.1    13.7   7.20   56232.    0.0    1    1 -0.4596   2.06   0.01   0.01   0.00   0.00   0.03   0.06
2018   3  0 35   -3.45    0.71   -0.48  -383.6    15.4    12.7   7.40   66255.   -1.0    1    1 -0.4630   2.11   0.01   0.02   0.00   0.01   0.05   0.09
2018   3  0 40   -3.50    0.60   -0.55  -384.4    14.1    12.4   7.37   67958.   -1.0    1    1 -0.4664   2.11   0.02   0.03   0.00   0.01   0.07   0.13
2018   3  0 45   -3.65    0.74   -0.31  -386.4    15.3    12.1   7.16   64691.    0.0    1    1 -0.4697   2.08   0.02   0.03   0.00   0.01   0.08   0.14
2018   3  0 50   -3.65    0.85    0.07  -387.8    14.7    11.9   6.97   63478.    0.0    1    1 -0.4730   2.03   0.02   0.03   0.00   0.01   0.07   0.13
2018   3  0 55   -3.69    0.90    0.38  -387.2    16.2    12.4   6.84   56735.    0.0    1    1 -0.4762   1.99   0.02   0.03   0.00   0.01   0.07   0.13
2018   3  1  0   -3.30    1.07    1.11  -386.4    15.8    11.8   7.09   59772.    1.0    1    1 -0.4795   2.06   0.02   0.03   0.00   0.01   0.06   0.12
2018   3  1  5   -3.31    1.03    1.01  -385.9    14.4    12.1   7.09   64321.    0.0    1    1 -0.4827   2.05   0.02   0.03   0.00   0.01   0.05   0.11
2018   3  1 10   -2.89    1.14    1.50  -384.9    14.3    11.6   7.37   54377.    0.0    1    1 -0.4858   2.12   0.02   0.03   0.00   0.01   0.05   0.10
2018   3  1 15   -1.66    2.58    1.42  -382.4    13.1     9.9   8.43   43425.    1.0    1    1 -0.4889   2.39   0.02   0.02   0.00   0.01   0.04   0.09
2018   3  1 20   -1.46    2.44    1.46  -380.4    12.7     9.6   7.71   44668.    1.0    1    1 -0.4920   2.16   0.01   0.02   0.00   0.01   0.04   0.09
2018   3  1 25   -0.44    2.71    1.76  -386.0    10.4     8.7   7.77   37493.    1.0    1    1 -0.4950   2.25   0.01   0.02   0.00   0.01   0.04   0.08
2018   3  1 30   -1.29    3.05    1.65  -382.8    10.8     7.4   8.01   36131.    2.0    1    1 -0.4980   2.28   0.01   0.02   0.00   0.01   0.03   0.08
2018   3  1 35   -1.27    3.28    1.61  -382.4    11.4     7.8   8.57   41698.    2.0    1    1 -0.5009   2.43   0.01   0.02   0.00   0.01   0.03   0.07
2018   3  1 40   -1.04    3.39    1.86  -383.5    10.3     7.3   8.39   36358.    2.0    1    1 -0.5038   2.39   0.01   0.02   0.00   0.01   0.03   0.07
2018   3  1 45   -0.78    3.29    1.99  -382.1     8.1     7.3   8.45   36249.    2.0    1    1 -0.5067   2.39   0.01   0.02   0.00   0.01   0.03   0.06
2018   3  1 50   -0.71    3.39    1.97  -382.5     8.7     7.9   8.60   37162.    2.0    1    1 -0.5094   2.44   0.01   0.02   0.00   0.00   0.02   0.06
2018   3  1 55   -1.00    3.87    1.15  -383.1    10.6     8.8   8.76   37646.    2.0    1    1 -0.5122   2.49   0.01   0.02   0.00   0.00   0.02   0.05
2018   3  2  0   -1.03    3.83    1.09  -382.8    12.2     9.2   9.14   38310.    2.0    1    1 -0.5148   2.60   0.01   0.02   0.00   0.00   0.02   0.05
2018   3  2  5   -0.08    3.97    0.55  -382.5    11.2     9.7   9.06   36142.    2.0    1    1 -0.5175   2.57   0.01   0.01   0.00   0.00   0.02   0.05
2018   3  2 10    0.75    3.71    0.48  -384.9    12.5     9.9   9.41   36610.    2.0    1    1 -0.5200   2.71   0.01   0.01   0.00   0.00   0.02   0.04
2018   3  2 15   -0.93    3.45    0.37  -382.2    12.3    10.4   9.88   37835.    3.0    1    1 -0.5225   2.80   0.01   0.01   0.00   0.00   0.01   0.04
2018   3  2 20   -1.76    3.19   -0.05  -377.7    12.8    10.1  10.33   37166.    3.0    1    1 -0.5250   2.86   0.01   0.01   0.00   0.00   0.02   0.05
2018   3  2 25    0.32    3.32   -0.37  -380.8    13.2    10.7   9.92   39256.    3.0    1    1 -0.5274   2.79   0.01   0.02   0.00   0.01   0.04   0.09
2018   3  2 30    0.18    3.49   -0.15  -380.7    14.0    10.2   9.50   34559.    3.0    1    1 -0.5297   2.67   0.02   0.02   0.00   0.01   0.04   0.11
2018   3  2 35    1.71    2.98   -0.60  -381.2    11.0    10.5   9.64   39971.    3.0    1    1 -0.5319   2.72   0.02   0.03   0.00   0.01   0.07   0.16
2018   3  2 40    2.42    2.73   -0.63  -381.6    13.5    11.4   9.54   41918.    3.0    1    1 -0.5341   2.70   0.03   0.05   0.00   0.01   0.09   0.21
2018   3  2 45    2.00    2.67   -0.55  -379.9    14.3    11.2   9.51   40562.    3.0    1    1 -0.5363   2.66   0.03   0.05   0.00   0.02   0.11   0.24
2018   3  2 50    0.99    2.59   -0.51  -376.4    11.7    11.0  10.68   38640.    2.0    1    1 -0.5383   2.94   0.04   0.06   0.00   0.02   0.12   0.28
2018   3  2 55    0.74    1.74   -0.33  -372.0    14.4     9.9  11.94   30769.    2.0    1    1 -0.5403   3.21   0.04   0.07   0.00   0.02   0.13   0.31
2018   3  3  0    0.53    1.63   -0.32  -372.2    14.6     9.9  12.05   32354.    1.0    1    1 -0.5422   3.24   0.04   0.07   0.00   0.02   0.14   0.34
2018   3  3  5    0.12    1.10   -0.30  -373.2    14.5    10.2  12.46   32714.    1.0    1    1 -0.5440   3.37   0.04   0.08   0.00   0.02   0.14   0.37
2018   3  3 10    0.62    1.49   -0.48  -375.6    14.8     9.9  12.46   34681.    2.0    1    1 -0.5458   3.41   0.05   0.08   0.00   0.02   0.16   0.41
2018   3  3 15    0.33    1.72   -0.67  -373.7    13.9    10.0  12.80   33260.    2.0    1    1 -0.5475   3.47   0.05   0.10   0.00   0.03   0.18   0.46
2018   3  3 20    0.69    2.29   -1.53  -375.1    17.0    10.9  13.08   25836.    3.0    1    1 -0.5491   3.57   0.07   0.12   0.00   0.04   0.22   0.56
2018   3  3 25   -0.10    2.45   -0.28  -374.4    15.6    10.9  13.20   28311.    3.0    1    1 -0.5507   3.59   0.07   0.13   0.00   0.04   0.22   0.57
2018   3  3 30   -0.42    2.47    0.26  -374.9    13.9    11.4  13.46   31064.    2.0    1    1 -0.5521   3.67   0.07   0.12   0.00   0.04   0.20   0.54
2018   3  3 35   -0.09    2.37   -0.21  -374.2    15.2    12.0  13.70   30254.    2.0    1    1 -0.5535   3.73   0.07   0.12   0.00   0.04   0.19   0.55
2018   3  3 40   -0.38    2.24   -0.41  -374.6    18.3    12.0  14.39   28870.    2.0    1    1 -0.5548   3.92   0.07   0.12   0.00   0.04   0.20   0.58
2018   3  3 45   -0.19    3.21   -0.39  -374.7    16.7    12.3  13.95   27700.    2.0    1    1 -0.5561   3.81   0.07   0.13   0.00   0.04   0.21   0.61
2018   3  3 50   -0.31    3.40    0.09  -374.4    17.9    12.4  13.83   27088.    2.0    1    1 -0.5572   3.77   0.07   0.12   0.00   0.04   0.19   0.57
2018   3  3 55   -0.21    2.97    0.72  -374.0    19.9    12.5  14.00   25575.    2.0    1    1 -0.5583   3.81   0.07   0.11   0.00   0.04   0.17   0.53
2018   3  4  0    0.13    3.10    0.19  -374.0    18.3    12.9  13.62   27759.    2.0    1    1 -0.5593   3.70   0.07   0.11   0.00   0.03   0.15   0.49
2018   3  4  5    0.10    3.25   -0.25  -374.6    17.1    12.4  13.17   27698.    1.0    1    1 -0.5602   3.59   0.07   0.11   0.00   0.03   0.16   0.51
2018   3  4 10    1.09    2.81    0.15  -373.3    17.4    12.2  13.46   26730.    0.0    1    1 -0.5610   3.64   0.06   0.10   0.00   0.03   0.14   0.47
2018   3  4 15    1.26    2.87   -0.18  -371.0    16.3    11.8  13.78   25497.    0.0    1    1 -0.5617   3.68   0.06   0.10   0.00   0.03   0.14   0.48
2018   3  4 20    1.50    2.99   -0.02  -372.8    16.7    11.3  13.81   25130.    0.0    1    1 -0.5624   3.73   0.06   0.10   0.00   0.03   0.13   0.47
2018   3  4 25    2.01    3.01    0.23  -371.5    16.1    11.7  13.25   24519.    0.0    1    1 -0.5630   3.55   0.06   0.09   0.00   0.03   0.12   0.43
2018   3  4 30    2.02    3.07   -0.29  -370.8    15.1    11.9  13.22   26670.    0.0    1    1 -0.5634   3.53   0.06   0.10   0.00   0.03   0.13   0.46
2018   3  4 35    1.87    2.99   -0.33  -369.1    15.8    11.2  12.94   25476.    0.0    1    1 -0.5638   3.42   0.06   0.10   0.00   0.03   0.14   0.48
2018   3  4 40   -0.15    3.54    0.44  -368.9    14.7    11.4  12.51   25923.    0.0    1    1 -0.5642   3.30   0.06   0.09   0.00   0.03   0.12   0.45
2018   3  4 45   -0.46    3.42    0.36  -371.0    15.0    12.0  12.55   25997.    0.0    1    1 -0.5644   3.35   0.06   0.09   0.00   0.03   0.11   0.42
2018   3  4 50   -0.99    3.24    0.31  -368.5    14.8    12.6  12.69   25880.    0.0    1    1 -0.5645   3.35   0.06   0.08   0.00   0.03   0.10   0.39
2018   3  4 55   -0.68    3.04    0.42  -368.5    15.2    12.6  12.95   26359.    0.0    1    1 -0.5646   3.42   0.06   0.08   0.00   0.02   0.09   0.36
2018   3  5  0   -0.75    3.29    0.52  -367.5    14.4    12.6  12.98   26516.   -1.0    1    1 -0.5646   3.40   0.05   0.08   0.00   0.02   0.08   0.34
2018   3  5  5   -0.77    3.01    0.56  -366.3    12.1    12.8  12.35   25788.    0.0    1    1 -0.5644   3.22   0.05   0.07   0.00   0.02   0.08   0.31
2018   3  5 10   -0.94    2.81    0.53  -365.3    14.2    13.0  13.12   25616.    0.0    1    1 -0.5642   3.40   0.05   0.07   0.00   0.02   0.07   0.29
2018   3  5 15   -0.61    2.77    0.56  -364.4    15.7    13.1  13.16   24882.   -1.0    1    1 -0.5640   3.40   0.05   0.06   0.00   0.02   0.06   0.27
2018   3  5 20   -0.20    2.50    0.70  -363.9    15.2    12.8  13.61   23878.   -1.0    1    1 -0.5636   3.50   0.05   0.06   0.00   0.02   0.06   0.25
2018   3  5 25   -0.65    2.64    0.35  -363.5    15.5    13.1  14.06   23994.   -3.0    1    1 -0.5631   3.61   0.05   0.06   0.00   0.02   0.05   0.24
2018   3  5 30   -0.88    2.79    0.49  -365.9    13.0    12.5  13.21   25680.   -2.0    1    1 -0.5626   3.44   0.05   0.05   0.00   0.02   0.05   0.22
2018   3  5 35   -0.92    2.73    0.73  -365.8    13.1    11.8  13.79   23593.   -1.0    1    1 -0.5620   3.58   0.04   0.05   0.00   0.02   0.04   0.21
2018   3  5 40   -0.92    2.81    0.69  -365.5    12.4    12.3  13.52   23662.   -1.0    1    1 -0.5613   3.51   0.04   0.05   0.00   0.02   0.04   0.19
2018   3  5 45   -0.85    2.65    0.61  -365.4    12.2    11.0  12.78   23630.    0.0    1    1 -0.5605   3.31   0.04   0.05   0.00   0.01   0.04   0.18
2018   3  5 50   -0.32    2.02    0.72  -365.1    14.5    11.3  13.95   23552.    0.0    1    1 -0.5596   3.61   0.04   0.04   0.00   0.01   0.03   0.17
2018   3  5 55   -0.71    2.05    0.78  -365.2    14.9    12.5  14.69   22994.   -1.0    1    1 -0.5586   3.81   0.04   0.04   0.00   0.01   0.03   0.16
2018   3  6  0   -0.59    2.16    1.03  -364.8    15.2    13.2  14.73   22541.   -1.0    1    1 -0.5576   3.81   0.04   0.04   0.00   0.01   0.03   0.15
2018   3  6  5   -0.97    2.26    0.55  -364.5    15.9    12.4  14.20   22263.   -1.0    1    1 -0.5565   3.67   0.04   0.04   0.00   0.01   0.02   0.14
2018   3  6 10   -0.66    2.49    0.69  -364.9    14.7    11.4  14.22   21851.   -1.0    1    1 -0.5552   3.68   0.03   0.04   0.00   0.01   0.02   0.13
2018   3  6 15   -1.86    1.37    1.16  -363.1    14.5    11.3  14.25   21762.   -2.0    1    1 -0.5540   3.65   0.03   0.03   0.00   0.01   0.02   0.12
2018   3  6 20   -2.74    0.77    1.30  -362.1     9.8    11.1  15.05   19534.   -3.0    1    1 -0.5526   3.83   0.03   0.03   0.00   0.01   0.02   0.11
2018   3  6 25   -0.45    2.78   -0.84  -362.9    11.1    12.5  12.68   22153.   -3.0    1    1 -0.5512   3.24   0.04   0.05   0.00   0.02   0.05   0.19
2018   3  6 30   -2.36    2.25    0.47  -361.7    15.8    11.1  10.17   27741.   -4.0    1    1 -0.5496   2.58   0.04   0.05   0.00   0.02   0.05   0.17
2018   3  6 35   -3.29    2.14    0.50  -359.2    14.8    10.2  10.17   25447.   -4.0    1    1 -0.5480   2.55   0.04   0.04   0.00   0.01   0.04   0.16
2018   3  6 40   -3.30    2.21    0.21  -358.5    14.7    11.0  10.12   26277.   -5.0    1    1 -0.5464   2.53   0.04   0.04   0.00   0.01   0.04   0.15
2018   3  6 45   -3.01    2.54    0.17  -360.0    13.0    10.6   9.85   24736.   -5.0    1    1 -0.5446   2.48   0.04   0.04   0.00   0.01   0.04   0.14
2018   3  6 50   -2.82    2.34    0.41  -359.4    13.0     9.9   9.91   25811.   -4.0    1    1 -0.5428   2.48   0.03   0.04   0.00   0.01   0.03   0.13
2018   3  6 55   -2.28    2.85    0.16  -357.2    12.6    10.4   9.88   23254.   -5.0    1    1 -0.5409   2.45   0.03   0.04   0.00   0.01   0.03   0.12
2018   3  7  0   -2.31    2.50    0.43  -355.8    12.6    10.9  10.34   24619.   -5.0    1    1 -0.5389   2.54   0.03   0.03   0.00   0.01   0.03   0.11
2018   3  7  5   -1.51    2.61    1.46  -351.2    13.7    11.7  11.34   23115.   -3.0    1    1 -0.5369   2.72   0.03   0.03   0.00   0.01   0.02   0.11
2018   3  7 10   -2.27    2.23    1.50  -354.3    11.9    10.9  10.41   24026.   -4.0    1    1 -0.5348   2.54   0.03   0.03   0.00   0.01   0.02   0.10
2018   3  7 15   -2.20    2.49    1.41  -356.3    10.2     9.4   9.94   23750.   -4.0    1    1 -0.5326   2.45   0.03   0.03   0.00   0.01   0.02   0.09
2018   3  7 20   -1.95    2.79    1.06  -356.5    11.2     9.1  10.63   22020.   -5.0    1    1 -0.5304   2.62   0.03   0.03   0.00   0.01   0.02   0.09
2018   3  7 25   -1.88    3.03    0.96  -356.3    10.2     8.1   9.96   20548.   -6.0    1    1 -0.5281   2.45   0.03   0.03   0.00   0.01   0.02   0.08
2018   3  7 30   -0.99    3.21    0.19  -357.2    10.3     9.7  10.50   22736.   -5.0    1    1 -0.5257   2.60   0.03   0.02   0.00   0.01   0.02   0.07
2018   3  7 35   -1.25    2.57    0.84  -359.2    10.9    12.0  11.39   24080.   -4.0    1    1 -0.5233   2.85   0.03   0.02   0.00   0.01   0.01   0.07
2018   3  7 40   -1.41    2.39    0.65  -360.0    11.4    13.3  11.76   24051.   -3.0    1    1 -0.5208   2.96   0.03   0.02   0.00   0.01   0.01   0.06
2018   3  7 45    2.28   -0.52   -1.89  -365.5    18.3    15.3  10.20   22672.   -3.0    1    1 -0.5183   2.65   0.04   0.06   0.00   0.02   0.07   0.16
2018   3  7 50    2.53    1.24   -2.63  -368.6    19.4    16.1   9.06   24091.   -6.0    1    1 -0.5157   2.40   0.06   0.10   0.01   0.05   0.14   0.25
2018   3  7 55    2.42    0.99   -1.68  -367.0    17.3    16.5  10.30   26104.   -6.0    1    1 -0.5130   2.70   0.08   0.13   0.01   0.06   0.18   0.33
2018   3  8  0    1.50    1.17   -2.22  -366.7    17.6    16.2  10.16   26301.   -5.0    1    1 -0.5103   2.66   0.09   0.16   0.01   0.08   0.23   0.42
2018   3  8  5    1.39    0.78   -1.93  -366.0    15.9    17.1  10.14   23786.   -4.0    1    1 -0.5075   2.64   0.11   0.19   0.01   0.09   0.27   0.49
2018   3  8 10    0.34    1.60   -1.96  -363.3    15.5    16.4  10.43   25470.   -5.0    1    1 -0.5047   2.68   0.12   0.22   0.01   0.11   0.31   0.56
2018   3  8 15    0.26    2.34   -3.80  -363.6    17.8    15.6   8.51   22599.   -8.0    1    1 -0.5018   2.19   0.15   0.26   0.01   0.14   0.37   0.64
2018   3  8 20    0.27    2.75   -4.23  -361.8    18.6    12.5   7.08   20819.   -8.0    1    1 -0.4989   1.80   0.17   0.31   0.01   0.18   0.42   0.69
2018   3  8 25    0.19    2.77   -4.23  -362.2    16.9    12.6   7.39   19512.   -9.0    1    1 -0.4959   1.88   0.20   0.36   0.02   0.21   0.48   0.74
2018   3  8 30    0.14    3.02   -4.25  -362.9    15.6    14.2   7.59   20266.   -8.0    1    1 -0.4929   1.94   0.23   0.40   0.02   0.25   0.52   0.80
2018   3  8 35   -0.11    3.48   -3.90  -364.0    14.7    17.0   7.39   23139.   -8.0    1    1 -0.4898   1.90   0.25   0.44   0.02   0.28   0.56   0.84
2018   3  8 40   -0.60    3.41   -4.27  -363.0    16.8    13.4   7.31   20561.   -8.0    1    1 -0.4867   1.87   0.27   0.47   0.02   0.31   0.60   0.88
2018   3  8 45   -0.82    3.41   -4.38  -363.6    14.5    15.0   7.88   22353.   -9.0    1    1 -0.4836   2.02   0.30   0.52   0.02   0.34   0.64   0.93
2018   3  8 50   -0.93    3.08   -3.55  -363.4    12.8    19.7   9.92   25665.   -7.0    1    1 -0.4804   2.55   0.32   0.55   0.03   0.36   0.68   1.00
2018   3  8 55   -2.14    3.70   -2.89  -362.5    11.7    18.4   8.76   27292.   -6.0    1    1 -0.4772   2.24   0.33   0.57   0.03   0.37   0.69   1.04
2018   3  9  0   -3.22    4.59    0.94  -361.2    12.0    19.1   7.57   31007.   -7.0    1    1 -0.4739   1.92   0.32   0.54   0.03   0.35   0.63   0.97
2018   3  9  5   -3.41    4.99    2.03  -360.5    10.9    16.8   6.95   25980.  -10.0    1    1 -0.4706   1.76   0.31   0.51   0.03   0.34   0.57   0.90
2018   3  9 10   -3.15    5.11    1.65  -361.8    12.3    17.8   6.80   25581.  -12.0    1    1 -0.4673   1.73   0.30   0.48   0.03   0.32   0.52   0.84
2018   3  9 15   -3.07    5.09    1.38  -361.7    12.4    19.1   6.86   25453.  -11.0    1    1 -0.4640   1.75   0.29   0.46   0.03   0.31   0.47   0.78
2018   3  9 20   -2.69    5.20    0.56  -361.2     9.7    19.9   7.02   23868.  -11.0    1    1 -0.4606   1.78   0.28   0.43   0.03   0.29   0.43   0.73
2018   3  9 25   -2.28    5.30   -0.05  -360.7     7.3    20.0   6.70   21936.  -11.0    1    1 -0.4572   1.69   0.27   0.41   0.03   0.28   0.39   0.69
2018   3  9 30   -2.07    5.13   -0.45  -358.5     5.1    20.0   7.20   22845.  -12.0    1    1 -0.4537   1.80   0.27   0.40   0.03   0.27   0.37   0.67
2018   3  9 35   -2.53    4.62    0.03  -360.5     8.4    18.5   7.33   27699.  -11.0    1    1 -0.4503   1.85   0.26   0.38   0.03   0.25   0.34   0.62
2018   3  9 40   -2.80    4.23    0.55  -360.5     9.4    18.0   7.56   28358.  -10.0    1    1 -0.4468   1.91   0.25   0.36   0.03   0.24   0.31   0.58
2018   3  9 45   -3.26    3.45    1.16  -357.7    14.5    17.0   7.46   31450.  -10.0    1    1 -0.4433   1.86   0.24   0.34   0.03   0.23   0.28   0.54
2018   3  9 50   -3.47    3.43    1.67  -354.9    15.5    13.8   6.34   29862.  -10.0    1    1 -0.4398   1.55   0.24   0.32   0.03   0.22   0.25   0.51
2018   3  9 55   -3.73    2.76    1.89  -353.6    17.2    13.4   6.00   33042.  -10.0    1    1 -0.4362   1.46   0.23   0.30   0.03   0.21   0.23   0.47
2018   3 10  0   -3.70    2.60    1.89  -355.2    18.2    14.5   6.44   33777.  -11.0    1    1 -0.4327   1.58   0.22   0.29   0.03   0.20   0.21   0.44
2018   3 10  5   -3.43    2.78    1.86  -355.5    21.0    15.1   6.86   34812.  -11.0    1    1 -0.4291   1.69   0.21   0.27   0.03   0.19   0.19   0.41
2018   3 10 10   -3.73    1.89    2.09  -355.2    22.5    14.8   7.08   32765.  -10.0    1    1 -0.4255   1.74   0.21   0.26   0.03   0.18   0.17   0.38
2018   3 10 15   -3.99    0.79    2.01  -355.9    20.0    14.9   7.17   35902.  -10.0    1    1 -0.4220   1.77   0.20   0.25   0.03   0.17   0.16   0.36
2018   3 10 20   -3.25    2.16    1.97  -358.5    21.7    16.7   6.98   34529.  -10.0    1    1 -0.4184   1.75   0.19   0.23   0.03   0.16   0.14   0.33
2018   3 10 25   -2.19    2.84    1.17  -360.0    18.5    17.4   6.63   37491.   -9.0    1    1 -0.4148   1.67   0.19   0.22   0.03   0.16   0.13   0.31
2018   3 10 30   -1.82    2.97    0.49  -360.2    22.4    17.5   6.58   40218.   -8.0    1    1 -0.4111   1.66   0.18   0.21   0.03   0.15   0.12   0.29
2018   3 10 35   -1.70    3.07    0.24  -359.1    21.0    16.7   7.10   39406.   -6.0    1    1 -0.4075   1.78   0.18   0.20   0.03   0.14   0.11   0.27
2018   3 10 40   -1.76    3.10    0.08  -359.6    19.9    17.2   7.09   39474.   -6.0    1    1 -0.4039   1.79   0.17   0.19   0.03   0.14   0.10   0.25
